Class 0
3536-23268-0006 1.32 1.59
3536-23268-0018 0.00 0.27
3536-23268-0022 1.66 1.91
3536-23268-0025 3.13 3.41
3576-138058-0015 0.03 0.48
3576-138058-0027 0.00 0.38
3853-163249-0008 0.00 0.20
3853-163249-0010 7.52 7.78
3853-163249-0020 0.00 0.22
3853-163249-0027 0.00 0.29
422-122949-0013 0.00 0.27
422-122949-0029 0.00 0.25
5338-284437-0004 0.00 0.34
5338-284437-0028 0.00 0.28
5895-34629-0004 0.00 0.27
5895-34629-0023 0.00 0.31
5895-34629-0026 0.00 0.29
6241-61943-0007 0.00 0.24
6241-61943-0012 0.00 0.24
6241-61946-0011 5.00 5.28
6241-66616-0008 11.74 12.06
6241-66616-0022 0.00 0.23
6313-66125-0011 3.86 4.15
6313-66125-0019 0.00 0.31
6313-66129-0001 6.34 6.61
6313-66129-0003 0.00 0.37
6313-66129-0033 3.50 3.79
6313-76958-0018 0.00 0.31
6313-76958-0027 0.00 0.35
6313-76958-0028 0.00 0.20
6319-275224-0010 0.00 0.19
6345-64257-0001 17.14 17.38
6345-64257-0009 0.00 0.29
6345-64257-0014 0.09 0.44
6345-93302-0027 0.00 0.24
652-129742-0004 0.00 0.32
652-129742-0007 0.00 0.28
652-129742-0020 0.00 0.31
652-130726-0019 0.00 0.32
777-126732-0026 0.00 0.33
7850-281318-0011 0.00 0.51
7850-281318-0012 0.00 0.29
7850-281318-0015 0.00 0.25
7850-286674-0002 0.00 0.40
7850-73752-0000 0.00 0.25
7850-73752-0016 0.00 0.31
7850-73752-0017 0.00 0.54
7976-105575-0023 0.00 0.33
8297-275154-0000 0.00 0.50
8842-302196-0003 6.68 7.00
8842-302196-0008 0.00 0.24
8842-302201-0012 0.00 0.23

Class 67
1462-170138-0005 8.94 9.04
1462-170138-0016 3.10 3.29
1462-170138-0025 3.42 3.63
1462-170142-0007 1.31 1.58
1462-170142-0008 0.84 0.95
1462-170142-0010 1.10 1.20
1462-170142-0021 1.37 1.58
1462-170142-0036 1.65 1.83
1462-170142-0036 2.16 2.31
1462-170142-0040 0.58 0.70
1462-170145-0004 3.06 3.19
1462-170145-0004 4.82 5.09
1462-170145-0009 1.91 2.04
1462-170145-0011 1.36 1.52
1462-170145-0013 3.44 3.57
1673-143396-0015 3.24 3.38
1673-143397-0007 2.61 2.91
174-50561-0006 0.97 1.08
174-50561-0013 3.09 3.25
1988-24833-0012 2.40 2.65
1988-24833-0018 1.42 1.50
1993-147149-0008 2.69 2.93
2078-142845-0007 13.86 13.99
2086-149220-0018 5.45 5.63
2086-149220-0022 0.69 0.77
2086-149220-0032 1.04 1.13
2412-153948-0014 3.79 3.88
2428-83699-0027 3.89 3.98
251-118436-0001 0.86 1.13
251-118436-0003 0.57 0.71
2803-154328-0023 5.85 6.07
2803-161169-0005 8.83 9.06
2803-161169-0016 0.66 0.78
2803-161169-0017 4.57 4.69
3000-15664-0035 2.14 2.28
3000-15664-0035 18.35 18.50
3000-15664-0036 9.24 9.44
3081-166546-0041 0.74 0.89
3081-166546-0069 2.93 3.04
3170-137482-0038 3.20 3.38
3170-137482-0038 3.51 3.61
3536-23268-0015 1.40 1.53
3536-8226-0025 0.69 0.82
3576-138058-0033 6.88 6.98
3576-138058-0035 8.22 8.40
3752-4943-0009 0.74 0.90
3752-4943-0013 1.47 1.63
3752-4943-0028 1.15 1.36
3752-4944-0010 1.12 1.22
3752-4944-0031 0.74 0.91
3752-4944-0034 2.74 2.86
3752-4944-0042 1.98 2.08
3853-163249-0006 1.15 1.31
3853-163249-0006 2.71 2.88
3853-163249-0016 3.92 4.05
3853-163249-0032 0.32 0.44
3853-163249-0034 1.43 1.56
3853-163249-0042 1.15 1.28
3853-163249-0050 2.02 2.17
3853-163249-0051 0.18 0.40
422-122949-0014 0.82 1.01
422-122949-0014 2.36 2.51
5338-284437-0004 0.51 0.62
5338-284437-0014 0.67 0.92
5338-284437-0017 1.17 1.36
5338-284437-0032 1.09 1.30
5338-284437-0032 1.42 1.51
5338-284437-0032 6.34 6.44
5694-64025-0015 3.73 3.88
5694-64025-0023 4.90 5.06
5694-64025-0023 6.70 6.85
5694-64029-0020 8.61 8.74
5895-34615-0017 2.79 2.90
6295-244435-0037 0.50 0.67
6313-66129-0009 3.16 3.34
6313-66129-0032 0.72 0.85
6313-76958-0006 0.60 0.79
6313-76958-0029 2.68 2.86
6345-93302-0018 3.29 3.49
6345-93302-0021 0.48 0.58
6345-93306-0014 0.98 1.13
6345-93306-0022 0.22 0.42
652-130726-0008 3.69 3.84
652-130726-0021 6.63 6.76
652-130726-0022 1.54 1.79
652-130737-0000 8.39 8.53
7850-281318-0019 0.23 0.43
8297-275154-0022 0.49 0.73
8297-275155-0009 3.73 3.88
8297-275156-0000 0.97 1.21
84-121123-0008 0.39 0.66
84-121123-0009 0.43 0.58
84-121123-0017 8.28 8.39
84-121123-0025 4.01 4.19
84-121123-0026 7.44 7.54
84-121123-0026 9.12 9.31
84-121550-0028 4.58 4.80

Class 68
1272-135031-0023 2.30 2.46
1462-170142-0001 7.11 7.30
1462-170142-0009 2.07 2.26
1462-170142-0033 2.53 2.69
1462-170145-0000 9.81 9.98
1462-170145-0002 1.06 1.19
1673-143397-0016 7.58 7.73
1673-143397-0017 5.31 5.47
174-168635-0002 1.31 1.44
174-168635-0003 6.37 6.52
174-168635-0021 1.95 2.13
174-50561-0001 10.38 10.59
174-50561-0013 2.92 3.09
1919-142785-0027 8.00 8.21
1919-142785-0036 2.99 3.14
1988-147956-0000 11.03 11.19
1988-147956-0001 7.52 7.71
1988-147956-0017 2.92 3.04
1993-147149-0020 10.12 10.29
1993-147149-0030 12.98 13.19
2035-147961-0013 3.43 3.59
2035-147961-0039 3.32 3.48
2086-149214-0004 10.70 10.84
2086-149220-0001 8.10 8.23
2086-149220-0003 7.51 7.66
2086-149220-0006 4.37 4.54
2086-149220-0010 3.00 3.17
2086-149220-0012 2.12 2.29
2086-149220-0013 15.08 15.26
2086-149220-0016 4.62 4.77
2277-149896-0023 2.34 2.51
2428-83705-0019 3.78 3.97
2428-83705-0042 4.20 4.42
2428-83705-0043 3.30 3.45
251-118436-0019 4.00 4.20
251-136532-0015 2.38 2.68
2803-161169-0009 11.41 11.59
2902-9006-0008 8.80 8.91
2902-9006-0009 9.58 9.70
2902-9006-0018 12.16 12.36
2902-9008-0000 3.53 3.74
2902-9008-0001 9.91 10.08
2902-9008-0006 16.58 16.69
2902-9008-0010 5.19 5.37
2902-9008-0016 0.24 0.43
3081-166546-0088 9.12 9.29
3170-137482-0047 4.65 4.86
3536-23268-0001 11.90 12.07
3536-8226-0019 3.98 4.13
3536-8226-0023 5.66 5.78
3576-138058-0024 12.74 12.95
3576-138058-0033 7.96 8.07
3752-4943-0025 3.12 3.34
3853-163249-0001 7.57 7.72
3853-163249-0016 13.59 13.76
3853-163249-0020 2.06 2.26
3853-163249-0038 3.74 3.89
3853-163249-0040 1.27 1.46
3853-163249-0046 12.46 12.71
3853-163249-0047 2.11 2.28
422-122949-0003 6.05 6.28
422-122949-0003 7.59 7.74
422-122949-0009 7.31 7.54
422-122949-0009 11.97 12.16
422-122949-0010 23.23 23.39
422-122949-0018 4.69 4.89
422-122949-0019 4.62 4.88
422-122949-0023 5.21 5.42
422-122949-0025 13.18 13.38
5338-24615-0007 3.87 4.08
5338-24615-0013 2.49 2.61
5536-43358-0008 5.39 5.54
5694-64025-0010 10.83 11.01
5694-64029-0012 2.76 2.93
5694-64038-0017 2.18 2.32
5895-34615-0011 0.44 0.68
6241-66616-0009 6.43 6.55
6241-66616-0017 5.29 5.45
6295-64301-0014 2.27 2.48
6313-76958-0013 3.57 3.72
6319-64726-0010 2.25 2.41
6345-64257-0001 9.67 9.84
652-129742-0011 2.07 2.17
652-129742-0020 0.74 0.91
652-130726-0010 4.20 4.42
652-130726-0027 1.44 1.57
652-130726-0034 7.16 7.31
652-130737-0003 4.50 4.65
777-126732-0048 1.92 2.07
777-126732-0059 4.75 4.92
7850-281318-0014 0.23 0.47
7850-73752-0002 7.88 8.02
7850-73752-0003 9.30 9.50
7850-73752-0018 10.87 11.02
84-121123-0018 2.14 2.30

Class 69
1272-128104-0001 4.39 4.82
1272-128104-0002 12.00 12.48
1272-141231-0004 4.65 5.09
1462-170138-0018 4.01 4.40
1988-148538-0000 16.44 16.82
1988-148538-0012 13.33 13.65
2086-149220-0005 8.61 9.09
2086-149220-0007 4.81 5.24
2086-149220-0010 13.47 13.95
2086-149220-0016 7.07 7.52
2086-149220-0018 6.39 6.83
2086-149220-0019 12.75 13.18
2086-149220-0043 2.46 2.77
2086-149220-0047 3.42 3.92
2412-153954-0002 3.73 4.05
2412-153954-0004 7.13 7.29
2412-153954-0007 8.00 8.43
2412-153954-0014 13.86 14.06
2412-153954-0015 10.93 11.39
2428-83699-0012 7.90 8.12
2428-83699-0038 2.42 2.67
2428-83705-0017 4.62 4.99
2428-83705-0032 6.11 6.50
2428-83705-0036 1.52 1.96
251-118436-0001 3.49 3.73
251-118436-0009 8.64 8.96
251-137823-0021 6.31 6.82
3000-15664-0002 6.83 7.17
3000-15664-0020 15.69 16.02
3000-15664-0021 12.54 12.77
3000-15664-0026 2.30 2.54
3000-15664-0029 5.49 5.73
3000-15664-0030 2.63 3.07
3000-15664-0031 9.71 10.02
3000-15664-0032 10.59 10.90
3170-137482-0014 3.02 3.52
3170-137482-0017 13.61 13.98
3170-137482-0027 12.74 13.19
3170-137482-0028 3.39 3.90
3536-8226-0026 9.39 9.70
3752-4943-0021 4.29 4.51
3752-4943-0027 2.48 2.81
3752-4944-0048 4.64 4.83
5338-284437-0001 5.74 6.16
5338-284437-0002 2.50 2.79
5338-284437-0004 5.96 6.20
5338-284437-0022 9.90 10.08
5694-64025-0005 7.67 8.17
5694-64025-0010 21.13 21.62
5694-64029-0012 7.01 7.38
5694-64029-0013 4.96 5.16
5694-64029-0014 3.55 3.82
5694-64038-0008 1.62 1.95
6241-66616-0008 17.41 17.80
6295-244435-0000 2.64 3.10
6295-244435-0009 3.49 3.66
6295-244435-0016 11.32 11.51
6295-244435-0018 5.13 5.33
6345-93302-0002 7.34 7.55
6345-93302-0016 6.39 6.72
6345-93302-0018 5.89 6.20
6345-93302-0026 3.59 3.78
6345-93302-0027 6.14 6.42
7850-111771-0007 1.71 1.94
7976-105575-0001 2.55 2.80
7976-105575-0008 6.79 7.19
7976-105575-0012 4.68 5.16
7976-105575-0015 7.00 7.36
7976-105575-0018 3.92 4.29
7976-105575-0019 4.76 5.22
7976-105575-0024 5.76 6.13
7976-105575-0027 6.19 6.67
7976-110124-0012 7.93 8.29
7976-110124-0018 7.66 8.07
7976-110124-0019 2.25 2.75
7976-110523-0005 7.31 7.79
7976-110523-0021 4.76 5.04
8297-275154-0023 2.12 2.60
8297-275155-0001 6.09 6.62
8297-275155-0014 7.92 8.44
8297-275155-0016 8.20 8.52
8297-275156-0001 4.13 4.64
8297-275156-0002 7.55 7.94
8297-275156-0007 9.33 9.82
8297-275156-0010 13.19 13.68
8297-275156-0012 5.26 5.70
84-121550-0002 7.76 8.27
84-121550-0012 8.83 9.24
84-121550-0015 7.76 8.15
84-121550-0016 8.48 8.96
84-121550-0024 8.29 8.63
84-121550-0029 8.12 8.38
8842-304647-0011 8.30 8.76

Class 70
1272-128104-0006 0.63 0.74
1272-135031-0023 6.14 6.27
1272-141231-0002 0.44 0.59
1462-170138-0006 2.80 2.96
1462-170138-0013 0.48 0.63
1462-170142-0003 0.51 0.64
1673-143396-0004 16.95 17.11
1673-143396-0014 5.08 5.25
1673-143397-0016 0.39 0.52
174-168635-0007 0.50 0.71
174-50561-0010 5.12 5.34
174-84280-0001 13.05 13.19
1919-142785-0010 4.47 4.68
1988-24833-0012 1.95 2.09
1993-147966-0000 7.16 7.24
2035-152373-0013 3.83 3.99
2035-152373-0016 0.47 0.58
2078-142845-0020 8.43 8.52
2277-149874-0001 0.86 1.03
2412-153954-0002 0.28 0.41
2412-153954-0015 8.22 8.33
2428-83705-0030 0.31 0.44
251-118436-0008 0.75 0.82
251-136532-0016 0.22 0.36
251-136532-0017 1.46 1.56
2803-154328-0009 5.02 5.16
2803-154328-0010 1.29 1.42
2803-154328-0011 0.51 0.66
2803-154328-0014 2.08 2.18
2902-9006-0014 6.59 6.75
2902-9006-0019 5.08 5.23
3000-15664-0012 10.82 10.91
3000-15664-0018 0.30 0.42
3000-15664-0041 3.61 3.74
3000-15664-0042 3.56 3.66
3000-15664-0044 0.50 0.70
3170-137482-0000 19.33 19.45
3170-137482-0027 0.51 0.63
3170-137482-0040 5.78 5.87
3170-137482-0042 3.91 4.04
3576-138058-0026 5.75 5.86
3576-138058-0035 2.30 2.43
3752-4943-0024 2.19 2.35
3752-4944-0011 0.16 0.31
3752-4944-0056 0.15 0.26
3853-163249-0022 6.04 6.12
3853-163249-0030 15.39 15.53
422-122949-0009 3.97 4.06
422-122949-0014 13.72 13.90
422-122949-0034 9.72 9.90
5338-24615-0004 0.75 0.91
5338-284437-0012 0.22 0.34
5536-43358-0000 2.06 2.23
5536-43359-0002 9.55 9.68
5536-43359-0013 4.11 4.22
5536-43363-0008 2.72 2.84
5536-43363-0013 2.55 2.65
5694-64025-0010 17.21 17.31
5694-64025-0013 1.52 1.67
5694-64038-0023 0.41 0.54
5895-34615-0015 0.35 0.53
5895-34622-0005 6.10 6.23
5895-34622-0023 2.24 2.34
5895-34629-0007 2.08 2.20
5895-34629-0026 10.90 11.03
6241-61943-0005 1.23 1.36
6241-61943-0026 6.91 7.05
6313-66129-0017 0.36 0.50
6313-66129-0034 7.19 7.32
6319-57405-0004 2.21 2.34
6319-57405-0005 0.54 0.70
6319-64726-0000 1.29 1.40
6345-64257-0002 0.97 1.11
6345-64257-0007 2.57 2.64
6345-93302-0003 3.89 4.04
6345-93302-0005 8.61 8.76
6345-93302-0010 0.39 0.53
652-130726-0004 8.71 8.86
652-130726-0009 0.22 0.34
777-126732-0007 1.78 1.93
777-126732-0036 0.54 0.71
7850-111771-0002 7.34 7.47
7976-105575-0021 0.46 0.63
8297-275155-0004 7.60 7.76
8297-275156-0005 5.20 5.37
84-121550-0006 0.52 0.71
84-121550-0017 1.38 1.49
8842-302201-0001 7.73 7.85
8842-302201-0010 0.48 0.60
8842-302203-0001 7.86 7.99
8842-304647-0002 23.31 23.45

Class 71
1272-141231-0019 0.00 0.51
1462-170142-0007 0.00 0.23
1462-170142-0027 0.00 0.40
1462-170142-0041 0.00 0.50
1462-170142-0042 0.00 0.44
1462-170145-0021 0.00 0.52
1462-170145-0022 0.00 0.19
1673-143396-0000 0.00 0.34
174-168635-0021 0.00 0.45
174-50561-0001 13.26 13.59
174-50561-0012 0.00 0.50
174-50561-0018 0.00 0.50
1919-142785-0046 0.00 0.52
1988-147956-0006 0.00 0.24
1988-147956-0027 0.00 0.51
1988-24833-0008 0.00 0.21
1988-24833-0009 0.00 0.27
1988-24833-0020 0.00 0.19
1988-24833-0025 0.00 0.19
1993-147149-0021 0.00 0.51
1993-147149-0028 0.00 0.51
2035-147960-0008 0.00 0.42
2086-149220-0035 0.00 0.51
2086-149220-0044 0.00 0.36
2277-149897-0008 0.00 0.52
2277-149897-0021 2.14 2.32
2412-153954-0001 0.00 0.32
2428-83699-0003 0.00 0.16
2428-83699-0008 0.00 0.32
2428-83705-0000 0.00 0.36
2428-83705-0010 0.00 0.25
2428-83705-0011 0.00 0.53
2902-9006-0007 0.00 0.51
2902-9006-0015 0.00 0.43
2902-9008-0000 0.00 0.30
2902-9008-0007 0.00 0.38
3081-166546-0045 0.00 0.18
3536-23268-0002 0.00 0.41
3536-23268-0006 0.00 0.37
3536-8226-0000 0.00 0.20
3536-8226-0009 0.00 0.34
3536-8226-0013 0.00 0.23
3576-138058-0007 0.00 0.21
3752-4943-0011 0.00 0.26
3752-4943-0017 0.00 0.24
3752-4943-0026 0.00 0.39
3752-4943-0030 0.00 0.46
3752-4944-0019 0.00 0.35
3752-4944-0028 0.00 0.25
3752-4944-0059 0.00 0.47
3752-4944-0060 0.00 0.34
422-122949-0004 0.00 0.40
422-122949-0014 0.00 0.25
5338-24640-0007 0.00 0.26
5536-43358-0002 0.00 0.32
5536-43359-0002 0.00 0.32
5536-43359-0016 0.00 0.29
5536-43359-0018 0.00 0.20
5536-43363-0001 0.00 0.38
5536-43363-0006 0.00 0.36
5536-43363-0010 0.00 0.31
5536-43363-0011 0.00 0.35
5895-34615-0020 0.00 0.35
5895-34622-0006 0.00 0.35
5895-34622-0014 0.00 0.49
6241-61943-0006 0.00 0.48
6241-61943-0011 0.00 0.44
6295-64301-0009 0.00 0.18
6295-64301-0011 0.00 0.33
6295-64301-0017 0.00 0.21
6295-64301-0019 0.00 0.27
6313-66125-0011 0.00 0.24
6313-66125-0027 0.00 0.27
6313-66129-0021 0.00 0.20
6313-76958-0002 0.00 0.31
652-129742-0003 3.58 3.73
652-130726-0026 0.00 0.23
652-130726-0033 0.00 0.20
652-130737-0007 0.00 0.31
777-126732-0007 0.00 0.36
777-126732-0062 0.00 0.30
777-126732-0067 0.00 0.33
777-126732-0080 0.00 0.31
7850-286674-0001 0.00 0.28
7850-286674-0007 0.00 0.33
7850-286674-0011 0.00 0.26
7850-73752-0005 0.00 0.31
84-121123-0001 0.00 0.27
84-121123-0023 0.00 0.22
84-121123-0027 0.00 0.19
8842-304647-0011 0.00 0.23

Class 72
1673-143396-0010 3.05 3.18
1673-143396-0014 7.84 8.02
174-168635-0016 1.21 1.24
1919-142785-0003 3.57 3.60
1919-142785-0042 2.76 2.85
1988-148538-0004 1.48 1.71
1988-148538-0014 8.64 8.80
1988-24833-0013 3.56 3.67
1993-147149-0001 6.56 6.62
1993-147149-0006 23.41 23.44
1993-147149-0006 24.53 24.69
1993-147149-0020 8.71 8.94
1993-147966-0002 1.27 1.40
2035-147960-0005 5.21 5.29
2035-147961-0000 13.45 13.54
2078-142845-0005 23.09 23.26
2078-142845-0018 3.60 3.85
2086-149220-0036 1.90 2.01
2277-149874-0003 0.76 0.91
2277-149896-0009 1.82 1.96
2277-149896-0027 1.42 1.59
2277-149896-0032 4.04 4.21
2277-149897-0010 1.68 1.82
2277-149897-0032 0.71 0.80
2412-153947-0002 1.37 1.49
2412-153954-0004 5.71 5.87
2412-153954-0014 7.54 7.73
2428-83705-0002 2.20 2.35
2428-83705-0017 3.09 3.34
251-118436-0013 1.13 1.29
2803-154320-0000 3.29 3.43
2803-154320-0000 3.98 4.15
2803-154320-0003 2.54 2.72
2803-154320-0012 6.96 7.07
2803-154328-0009 5.64 5.80
2803-161169-0003 7.95 8.11
2803-161169-0009 20.76 21.00
2902-9006-0000 1.67 1.71
2902-9006-0009 6.51 6.67
2902-9006-0015 6.55 6.61
3000-15664-0010 6.99 7.25
3000-15664-0016 7.53 7.66
3081-166546-0028 1.77 1.80
3081-166546-0067 4.51 4.70
3081-166546-0074 5.11 5.22
3081-166546-0077 4.54 4.73
3081-166546-0079 6.97 7.12
3170-137482-0002 14.41 14.61
3170-137482-0007 5.27 5.46
3170-137482-0010 6.69 6.90
3170-137482-0021 1.00 1.21
3170-137482-0022 2.79 2.89
3170-137482-0024 4.90 4.95
3752-4944-0068 3.96 4.08
5338-24615-0002 24.68 24.93
5338-24640-0006 4.21 4.37
5536-43363-0015 2.29 2.40
5895-34615-0000 1.44 1.61
5895-34615-0016 7.85 8.05
5895-34615-0016 10.07 10.23
5895-34615-0016 12.77 12.86
5895-34615-0020 2.36 2.49
5895-34622-0009 9.10 9.40
5895-34629-0019 0.87 1.00
5895-34629-0031 2.69 2.81
6241-61943-0014 2.84 2.97
6241-61946-0022 5.72 5.85
6241-66616-0013 0.72 0.85
6313-66129-0014 7.55 7.68
6313-66129-0020 2.23 2.54
6319-275224-0005 10.23 10.50
6345-64257-0005 2.19 2.32
6345-93302-0019 2.73 3.01
652-129742-0003 4.11 4.19
652-130726-0014 2.75 2.97
652-130726-0015 5.20 5.32
652-130726-0034 10.20 10.33
777-126732-0051 1.15 1.26
777-126732-0056 2.91 3.05
777-126732-0070 0.55 0.72
7850-111771-0000 5.02 5.17
7850-281318-0021 6.47 6.73
7850-286674-0010 4.84 4.97
7850-73752-0008 7.69 7.98
7850-73752-0018 18.71 18.83
7976-105575-0013 3.21 3.48
8297-275154-0000 8.88 8.94
8297-275156-0010 6.60 6.92
84-121550-0013 6.92 7.09
8842-302201-0003 5.32 5.45
8842-302201-0014 2.96 3.05

Class 73
1272-135031-0002 0.27 0.49
1272-135031-0003 0.27 0.40
1272-135031-0009 0.51 0.67
1272-141231-0010 6.62 6.79
1272-141231-0017 0.09 0.30
1272-141231-0027 0.51 0.64
1462-170138-0002 0.29 0.43
1462-170138-0022 0.51 0.66
1462-170142-0002 0.37 0.56
1462-170142-0004 4.16 4.43
1462-170142-0005 2.69 2.85
1462-170142-0026 0.41 0.61
1462-170145-0013 2.45 2.63
1673-143396-0009 9.65 9.83
1673-143397-0019 1.91 2.04
174-168635-0002 9.50 9.66
174-168635-0022 0.51 0.77
174-50561-0009 0.49 0.65
174-50561-0010 0.49 0.63
1919-142785-0008 12.17 12.37
1919-142785-0025 0.48 0.66
1988-148538-0015 8.00 8.15
1988-24833-0002 0.33 0.49
1993-147149-0005 0.51 0.74
1993-147149-0022 0.46 0.65
1993-147149-0025 2.01 2.15
1993-147964-0003 0.25 0.46
1993-147964-0006 0.45 0.60
2086-149220-0014 4.69 4.83
2086-149220-0015 0.41 0.54
2086-149220-0027 0.51 0.64
2086-149220-0039 0.51 0.66
2277-149874-0015 0.22 0.40
2277-149896-0030 0.27 0.40
2277-149897-0010 0.51 0.64
2277-149897-0011 0.23 0.40
2277-149897-0031 0.27 0.40
2412-153948-0000 8.31 8.46
3170-137482-0033 0.49 0.65
3170-137482-0038 11.33 11.45
3536-8226-0008 0.23 0.34
3576-138058-0018 1.30 1.51
3752-4944-0006 0.17 0.36
3752-4944-0025 0.27 0.40
3752-4944-0038 0.45 0.58
3752-4944-0059 0.47 0.60
3853-163249-0041 0.35 0.51
422-122949-0003 10.89 11.05
422-122949-0034 0.21 0.36
5338-24640-0004 0.37 0.51
5338-24640-0004 6.83 7.03
5536-43358-0000 0.17 0.31
5536-43358-0018 7.93 8.07
5536-43359-0006 0.53 0.67
5895-34615-0007 3.96 4.18
5895-34615-0016 1.39 1.54
6241-61943-0004 0.39 0.56
6241-61943-0013 2.09 2.24
6241-61943-0027 0.32 0.45
6241-61946-0006 0.27 0.38
6241-61946-0020 1.07 1.26
6241-66616-0022 0.23 0.37
6295-64301-0023 9.75 9.99
6295-64301-0026 8.51 8.66
6313-66125-0003 3.49 3.65
6313-66129-0014 9.21 9.33
6313-66129-0029 0.29 0.41
6313-76958-0013 0.27 0.38
6313-76958-0016 0.24 0.46
6319-275224-0001 0.47 0.83
6319-275224-0008 0.43 0.69
6319-57405-0000 4.91 5.07
6345-64257-0010 0.19 0.36
652-130726-0016 2.73 2.89
777-126732-0031 0.53 0.65
777-126732-0051 2.23 2.35
777-126732-0079 9.15 9.29
7850-111771-0008 2.67 2.83
7850-286674-0004 0.29 0.45
7850-286674-0010 0.95 1.08
7850-286674-0016 8.12 8.26
7850-286674-0017 0.35 0.48
7850-73752-0018 7.42 7.52
7976-110124-0013 4.79 5.03
8297-275154-0027 0.49 0.66
8297-275155-0027 0.51 0.71
84-121123-0004 0.25 0.34
84-121123-0020 2.93 3.06
8842-302196-0002 0.35 0.47
8842-302203-0008 2.79 2.92

Class 74
1272-128104-0010 0.45 0.91
1272-141231-0019 2.92 3.33
1272-141231-0030 4.67 5.25
1462-170142-0004 0.75 1.19
1462-170142-0022 2.93 3.41
174-168635-0009 1.80 2.17
1919-142785-0007 16.87 17.33
1919-142785-0008 4.52 4.92
1919-142785-0008 15.44 15.83
1919-142785-0041 5.58 6.13
1919-142785-0044 0.81 1.18
1919-142785-0050 1.12 1.54
1919-142785-0061 14.44 14.91
1988-148538-0010 5.25 5.57
1988-24833-0018 4.05 4.42
1993-147149-0013 2.03 2.40
2035-147960-0016 1.74 2.11
2035-147961-0012 1.22 1.59
2078-142845-0028 9.42 9.92
2078-142845-0031 10.07 10.67
2078-142845-0033 3.07 3.41
2277-149897-0034 6.55 6.95
2412-153948-0012 4.60 4.89
2412-153948-0013 2.41 2.71
2428-83699-0027 4.16 4.51
251-118436-0017 1.90 2.68
251-136532-0003 11.32 11.66
2803-154328-0014 3.72 4.14
2803-161169-0009 18.80 19.32
2902-9006-0015 1.79 2.14
2902-9008-0006 12.32 12.73
3000-15664-0005 6.34 6.86
3000-15664-0011 5.64 6.04
3000-15664-0013 3.60 4.02
3081-166546-0034 2.35 2.72
3081-166546-0037 2.34 2.82
3081-166546-0051 5.07 5.57
3170-137482-0039 16.57 16.84
3170-137482-0044 9.89 10.18
3170-137482-0047 14.25 14.73
3536-23268-0007 5.28 5.76
3853-163249-0009 1.25 1.53
422-122949-0005 4.63 4.96
422-122949-0012 3.38 3.92
422-122949-0034 6.50 6.96
5338-24640-0001 8.85 9.16
5536-43359-0009 2.81 3.02
5536-43359-0013 3.37 3.89
5536-43363-0004 2.06 2.46
5536-43363-0017 7.21 7.53
5694-64025-0015 1.36 1.70
5694-64025-0016 7.25 7.75
5694-64029-0011 3.33 3.82
5694-64029-0012 1.75 2.19
5694-64029-0020 8.10 8.61
5694-64029-0020 8.86 9.36
5694-64029-0020 10.65 11.18
5694-64029-0020 11.42 11.95
5694-64029-0024 1.78 2.17
5694-64029-0024 3.66 4.01
5694-64029-0031 5.21 5.61
5694-64038-0025 3.55 3.86
6241-61943-0020 1.12 1.49
6295-244435-0038 5.18 5.51
6295-64301-0010 7.07 7.76
6295-64301-0011 0.75 1.15
6313-66125-0027 11.90 12.31
6313-66129-0014 3.20 3.49
6313-76958-0005 3.93 4.22
6319-275224-0014 6.65 7.10
6319-57405-0003 1.60 2.09
6319-64726-0008 3.44 3.89
6345-64257-0002 2.21 2.69
652-129742-0003 3.04 3.58
652-129742-0009 3.95 4.39
652-129742-0009 6.93 7.26
652-130726-0000 4.96 5.33
652-130726-0011 5.16 5.53
652-130726-0023 0.65 1.01
652-130726-0034 7.56 8.00
652-130737-0003 4.65 5.03
7850-111771-0007 4.10 4.44
7850-73752-0018 17.73 18.04
7976-105575-0004 3.22 3.70
7976-105575-0013 1.53 2.09
7976-110124-0018 5.38 5.85
8297-275154-0004 4.52 5.01
8297-275154-0019 3.78 4.46
8297-275155-0011 2.35 2.66
84-121550-0017 6.25 6.81

Class 75
1272-128104-0002 1.79 2.07
1272-128104-0005 2.66 2.78
1272-128104-0009 12.37 12.66
1462-170138-0010 6.18 6.49
1462-170142-0002 2.66 2.86
1462-170142-0031 3.70 3.90
1462-170142-0033 3.14 3.35
1673-143397-0014 7.82 8.01
174-168635-0008 9.05 9.32
1919-142785-0001 1.52 1.74
1919-142785-0002 1.04 1.34
1919-142785-0009 2.05 2.31
1919-142785-0011 10.93 11.14
1919-142785-0029 0.71 0.99
1919-142785-0049 2.59 2.80
1919-142785-0060 0.97 1.19
1919-142785-0062 1.34 1.54
1988-147956-0012 3.63 3.82
1988-148538-0006 8.30 8.45
1988-24833-0004 4.02 4.23
1993-147149-0015 6.67 6.86
1993-147149-0020 4.22 4.45
1993-147964-0000 1.02 1.41
1993-147966-0006 1.43 1.65
2035-147960-0008 4.81 5.00
2035-147960-0010 4.43 4.71
2035-147961-0000 1.82 2.08
2035-147961-0039 1.54 1.73
2078-142845-0031 0.55 0.72
2086-149214-0003 7.97 8.16
2277-149874-0012 2.68 2.86
2277-149874-0018 3.42 3.61
2412-153947-0005 5.60 5.83
2412-153948-0003 2.08 2.42
2412-153948-0012 0.57 0.75
2412-153954-0004 0.97 1.19
2803-154320-0003 2.72 2.92
