Class 0
6295-64301-0003 5.36 5.52
6295-64301-0022 2.24 2.40
6313-66125-0002 1.60 1.78
6319-275224-0005 2.82 2.96
6319-275224-0011 12.28 12.45
6319-64726-0006 0.92 1.12
6319-64726-0011 4.05 4.26
6319-64726-0017 4.87 5.05
6319-64726-0018 7.74 7.91
6345-93302-0009 1.28 1.40
6345-93306-0000 5.80 6.00
6345-93306-0015 2.94 3.15
777-126732-0018 0.98 1.21
777-126732-0052 2.54 2.64
7850-73752-0015 5.80 6.03
7976-105575-0022 3.73 3.92
7976-110523-0002 2.55 2.78
8297-275154-0001 2.34 2.48
8297-275154-0001 8.10 8.34
8297-275154-0002 5.33 5.49
8297-275155-0001 3.05 3.41
8297-275155-0009 1.67 1.88
8297-275156-0010 10.70 10.94
8297-275156-0013 6.81 6.97
84-121123-0006 1.89 2.08
84-121123-0026 6.26 6.47
84-121550-0000 6.08 6.37
84-121550-0000 7.61 7.79
84-121550-0003 1.37 1.55
84-121550-0008 6.05 6.25
84-121550-0020 4.87 5.12
84-121550-0029 5.89 6.06
84-121550-0035 4.64 4.93
8842-302201-0004 0.46 0.71
8842-302203-0004 8.51 8.80
8842-302203-0007 1.74 1.91
8842-302203-0011 5.08 5.43
8842-304647-0003 3.36 3.52
8842-304647-0011 0.84 1.04

Class 38
1272-135031-0000 3.32 3.47
1272-135031-0003 0.27 0.40
1272-135031-0015 0.49 0.63
1272-135031-0015 3.64 3.81
1272-141231-0025 4.33 4.45
1462-170138-0000 11.09 11.21
1462-170138-0006 4.85 4.98
1462-170138-0010 4.42 4.50
1462-170138-0010 6.06 6.18
1462-170138-0014 1.91 2.02
1462-170142-0039 3.15 3.27
1462-170145-0000 2.53 2.65
1673-143396-0004 11.15 11.22
1673-143396-0012 3.34 3.46
1673-143396-0012 6.25 6.37
1673-143396-0018 6.12 6.22
1673-143396-0020 0.72 0.81
1673-143396-0020 11.77 11.88
1673-143397-0001 3.87 3.97
1673-143397-0009 2.25 2.34
1673-143397-0010 0.24 0.36
174-168635-0001 0.50 0.67
174-168635-0004 7.14 7.26
174-168635-0012 5.37 5.51
174-50561-0003 0.39 0.55
1919-142785-0001 6.21 6.29
1919-142785-0017 0.50 0.63
1919-142785-0033 1.38 1.53
1988-24833-0012 1.35 1.42
1988-24833-0013 1.97 2.03
1988-24833-0017 4.41 4.49
1993-147149-0007 2.24 2.32
1993-147149-0027 6.24 6.34
2035-147961-0004 2.39 2.53
2035-147961-0006 1.71 1.78
2035-147961-0006 2.09 2.16
2035-147961-0007 0.30 0.43
2035-152373-0004 5.00 5.17
2035-152373-0015 0.98 1.11
2078-142845-0007 8.47 8.61
2086-149220-0009 5.04 5.17
2086-149220-0013 12.84 12.94
2086-149220-0025 2.33 2.43
2086-149220-0030 0.48 0.61
2086-149220-0035 6.73 6.83
2277-149874-0006 0.20 0.32
2277-149896-0021 1.89 2.01
2277-149896-0026 4.05 4.12
2277-149897-0006 1.50 1.63
2277-149897-0020 0.27 0.37
2412-153947-0005 11.73 11.81
2412-153947-0008 7.10 7.19
2412-153947-0009 2.28 2.41
2412-153947-0011 5.51 5.59
2412-153947-0014 4.99 5.11
2412-153948-0005 2.07 2.15
2412-153954-0002 0.28 0.41
2412-153954-0008 0.50 0.63
2412-153954-0022 0.49 0.65
2428-83699-0018 2.37 2.47
2428-83705-0037 7.90 8.04
251-118436-0009 4.62 4.74
251-118436-0009 6.55 6.66
251-137823-0010 0.39 0.52
251-137823-0021 1.71 1.81
2803-154320-0014 2.37 2.47
2803-154328-0009 5.02 5.16
2902-9006-0003 6.75 6.84
2902-9006-0007 9.39 9.47
2902-9006-0007 21.45 21.57
2902-9006-0009 9.03 9.11
2902-9006-0013 0.37 0.49
2902-9006-0014 10.01 10.12
2902-9006-0016 5.71 5.82
2902-9006-0018 27.94 28.02
3000-15664-0008 6.37 6.44
3000-15664-0021 1.01 1.11
3000-15664-0026 0.43 0.54
3000-15664-0037 0.35 0.45
3000-15664-0045 0.35 0.45
3081-166546-0003 0.48 0.61
3081-166546-0004 0.23 0.32
3081-166546-0006 0.51 0.62
3170-137482-0022 2.89 2.96
3170-137482-0031 6.95 7.03
3170-137482-0039 2.89 3.00
3170-137482-0043 3.08 3.23
3536-23268-0023 5.03 5.11
3536-8226-0000 0.33 0.42
3576-138058-0024 13.89 13.99
3576-138058-0026 6.93 7.05
3576-138058-0038 0.50 0.62
3752-4944-0021 5.26 5.34
3752-4944-0047 5.00 5.11
3853-163249-0019 0.97 1.06
3853-163249-0019 1.52 1.73
3853-163249-0030 8.12 8.21
3853-163249-0030 15.39 15.53
3853-163249-0038 0.32 0.46
422-122949-0002 1.67 1.76
422-122949-0015 2.45 2.56
422-122949-0019 0.38 0.51
422-122949-0026 0.22 0.36
422-122949-0033 2.93 3.03
422-122949-0034 3.03 3.13
5338-24615-0006 10.01 10.12
5338-24615-0007 0.28 0.42
5338-284437-0024 2.52 2.63
5536-43358-0001 3.94 4.07
5536-43358-0009 1.35 1.46
5536-43358-0017 0.68 0.79
5536-43363-0011 1.45 1.58
5694-64025-0008 1.39 1.47
5694-64025-0015 2.45 2.52
5694-64025-0021 4.65 4.75
5694-64025-0022 0.38 0.49
5694-64025-0022 6.75 6.83
5694-64029-0001 4.19 4.29
5694-64029-0022 0.23 0.36
5895-34615-0013 0.31 0.44
5895-34629-0007 0.52 0.63
5895-34629-0012 2.50 2.63
6241-61943-0014 4.02 4.15
6241-61943-0017 2.49 2.58
6241-61946-0011 8.87 8.96
6241-66616-0004 3.19 3.28
6241-66616-0006 2.88 2.97
6241-66616-0008 1.50 1.62
6241-66616-0022 1.17 1.29
6295-244435-0000 1.68 1.81
6295-244435-0001 2.28 2.37
6295-244435-0018 1.55 1.63
6295-64301-0006 2.39 2.52
6313-66125-0020 1.13 1.25
6313-66129-0003 3.17 3.26
6313-66129-0014 1.75 1.89
6313-66129-0021 4.27 4.37
6313-66129-0024 1.09 1.18
6313-66129-0032 1.12 1.20
6313-66129-0035 2.79 2.94
6319-275224-0005 11.79 11.87
6319-275224-0013 2.85 2.97
6319-275224-0018 0.46 0.57
6319-57405-0000 5.41 5.53
6319-57405-0012 1.71 1.79
6319-64726-0004 11.31 11.38
6319-64726-0007 10.87 10.95
6319-64726-0017 4.18 4.28
6319-64726-0019 0.53 0.65
6345-93302-0026 2.79 2.89
6345-93306-0000 12.23 12.34
6345-93306-0006 1.29 1.39
6345-93306-0018 0.75 0.86
6345-93306-0024 0.24 0.36
652-130726-0016 0.51 0.60
652-130726-0023 1.96 2.07
652-130726-0024 0.46 0.55
652-130726-0031 0.09 0.24
777-126732-0003 7.51 7.60
777-126732-0025 7.21 7.32
777-126732-0027 2.13 2.22
777-126732-0056 3.05 3.14
7850-73752-0009 0.46 0.57
7850-73752-0018 15.89 16.03
7976-105575-0008 5.37 5.49
7976-105575-0027 3.55 3.62
7976-110124-0010 4.67 4.81
7976-110124-0015 4.44 4.55
7976-110124-0018 0.49 0.58
8297-275154-0001 0.48 0.67
8297-275155-0003 2.25 2.31
84-121123-0021 1.03 1.11
84-121123-0024 0.17 0.29
84-121550-0005 6.10 6.18
84-121550-0018 0.41 0.53
8842-302196-0010 7.47 7.55
8842-302201-0009 2.49 2.65
8842-302201-0014 4.01 4.13
8842-304647-0006 6.93 7.04
8842-304647-0006 13.84 13.93

Class 39
1272-135031-0001 9.47 9.72
1272-135031-0005 3.22 3.44
1462-170142-0010 1.20 1.43
1462-170142-0019 3.07 3.26
1673-143396-0000 6.30 6.79
1673-143396-0011 12.36 12.64
1673-143397-0005 0.95 1.12
1673-143397-0007 2.37 2.61
1673-143397-0016 5.37 5.65
174-168635-0020 2.09 2.27
174-84280-0008 3.88 4.11
1919-142785-0008 1.45 1.67
1919-142785-0027 3.31 3.47
1919-142785-0038 2.00 2.12
1988-147956-0020 0.49 0.79
1988-148538-0011 4.61 4.76
1988-24833-0007 2.06 2.29
1993-147149-0007 1.31 1.58
1993-147149-0015 6.21 6.52
1993-147149-0026 0.66 0.86
1993-147149-0030 4.22 4.50
1993-147964-0010 13.48 13.69
1993-147965-0002 8.37 8.56
1993-147965-0006 4.93 5.22
2035-147961-0011 1.48 1.69
2035-147961-0019 2.98 3.18
2035-152373-0007 3.01 3.17
2035-152373-0013 8.69 8.85
2035-152373-0017 5.46 5.59
2078-142845-0004 7.70 8.06
2078-142845-0005 25.58 25.88
2078-142845-0007 18.11 18.32
2078-142845-0037 5.32 5.59
2086-149220-0033 1.09 1.25
2086-149220-0041 10.15 10.38
2086-149220-0045 2.48 2.64
2277-149896-0001 1.60 1.83
2277-149896-0007 0.52 0.70
2277-149896-0030 0.80 0.97
2277-149896-0031 2.49 2.62
2412-153947-0005 5.19 5.40
2412-153948-0004 14.14 14.31
2412-153948-0009 0.62 0.78
2412-153954-0012 5.96 6.16
2412-153954-0017 5.97 6.15
2412-153954-0021 3.07 3.25
2428-83699-0003 4.69 4.88
2428-83699-0005 2.44 2.68
2428-83699-0005 5.69 5.92
2428-83699-0005 8.10 8.29
2428-83699-0017 5.72 5.99
2428-83699-0018 6.35 6.59
2428-83699-0025 1.10 1.49
251-118436-0000 0.68 0.90
251-137823-0004 8.83 9.03
2803-154328-0001 1.84 2.16
2803-154328-0009 5.16 5.61
2803-154328-0019 4.87 5.11
2803-154328-0020 11.02 11.28
2902-9006-0001 11.41 11.71
2902-9006-0003 4.09 4.32
2902-9006-0007 25.11 25.40
2902-9006-0017 13.43 13.67
2902-9006-0018 29.52 29.74
2902-9006-0019 9.78 10.09
2902-9008-0000 7.56 7.77
3000-15664-0005 5.93 6.18
3000-15664-0016 3.90 4.19
3081-166546-0000 8.84 9.10
3081-166546-0007 3.98 4.22
3081-166546-0011 4.22 4.42
3081-166546-0025 0.49 0.81
3081-166546-0028 0.95 1.21
3081-166546-0069 3.04 3.43
3081-166546-0088 4.22 4.45
3170-137482-0000 1.51 1.78
3170-137482-0001 4.78 5.07
3170-137482-0008 1.76 2.00
3170-137482-0010 3.98 4.16
3170-137482-0027 10.88 11.16
3170-137482-0043 2.27 2.67
3170-137482-0043 8.03 8.27
3170-137482-0047 10.80 11.01
3536-23268-0001 14.48 14.79
3536-23268-0013 7.15 7.55
3536-23268-0020 0.54 0.93
3536-23268-0028 4.49 4.66
3536-8226-0002 5.45 5.64
3536-8226-0003 6.84 7.00
3536-8226-0004 10.21 10.50
3536-8226-0010 8.62 8.78
3536-8226-0023 7.48 7.78
3576-138058-0005 4.65 4.83
3576-138058-0028 3.39 3.62
3576-138058-0035 6.49 6.69
3576-138058-0036 18.47 18.72
3752-4944-0002 2.44 2.70
3752-4944-0007 1.01 1.22
3752-4944-0021 0.72 0.94
3752-4944-0066 6.33 6.79
3853-163249-0014 9.00 9.18
3853-163249-0016 9.14 9.32
3853-163249-0016 11.93 12.12
3853-163249-0036 5.90 6.10
3853-163249-0036 17.51 17.71
3853-163249-0048 4.07 4.27
3853-163249-0053 3.43 3.73
3853-163249-0054 1.10 1.37
422-122949-0021 11.35 11.55
422-122949-0026 3.48 3.66
422-122949-0032 6.49 6.70
5338-24615-0000 7.05 7.30
5338-24615-0005 1.04 1.33
5338-24640-0005 3.18 3.39
5338-24640-0006 5.40 5.59
5338-284437-0020 4.20 4.42
5536-43358-0005 1.61 1.74
5536-43358-0017 11.17 11.34
5536-43363-0005 9.01 9.15
5694-64038-0004 4.54 4.75
5895-34615-0004 14.41 14.59
5895-34615-0012 9.69 10.11
5895-34615-0019 2.11 2.30
5895-34622-0022 9.27 9.46
5895-34629-0002 1.89 2.09
5895-34629-0023 5.17 5.38
6241-61943-0027 13.04 13.21
6241-61946-0002 4.15 4.40
6241-66616-0005 6.07 6.39
6241-66616-0017 5.74 5.97
6295-244435-0020 6.20 6.43
6295-244435-0022 5.18 5.47
6295-244435-0032 0.26 0.52
6295-64301-0018 5.88 6.07
6295-64301-0029 4.82 5.02
6313-66125-0003 0.61 0.77
6313-66125-0015 5.93 6.14
6313-66129-0015 6.00 6.27
6313-66129-0021 8.39 8.57
6313-66129-0025 1.14 1.32
6313-66129-0029 5.84 5.98
6319-275224-0019 3.83 4.07
6319-57405-0003 6.25 6.47
6319-57405-0007 1.59 2.09
6319-57405-0009 10.57 10.80
6319-64726-0012 5.11 5.36
6345-64257-0006 3.69 4.11
6345-64257-0019 3.54 3.92
6345-93306-0019 4.54 4.77
652-129742-0015 1.88 2.06
652-130726-0026 4.58 4.76
777-126732-0018 1.96 2.17
777-126732-0061 1.83 2.07
777-126732-0066 2.76 3.14
777-126732-0076 0.66 0.88
7850-111771-0008 3.93 4.12
7850-281318-0009 4.98 5.28
7850-281318-0022 0.67 0.96
7850-286674-0010 10.23 10.45
7850-73752-0009 4.13 4.38
7976-110523-0014 4.36 4.66
8297-275155-0022 4.50 4.71
8297-275155-0032 2.87 3.01
8297-275156-0009 6.24 6.48
84-121123-0008 4.76 4.95
84-121123-0027 0.58 0.75
84-121550-0001 2.74 2.94
84-121550-0016 1.80 2.00
84-121550-0023 2.84 3.00
84-121550-0023 3.00 3.20
84-121550-0029 2.13 2.36
84-121550-0034 6.56 6.78
8842-302201-0000 5.86 6.11
8842-302201-0001 4.80 5.01
8842-302201-0008 4.48 4.71
8842-302203-0000 2.87 3.11
8842-302203-0000 7.67 7.96
8842-304647-0000 6.92 7.10

Class 40
1272-135031-0024 5.21 5.58
1272-135031-0024 11.94 12.23
1272-141231-0000 0.96 1.27
1272-141231-0025 6.21 6.43
1272-141231-0030 0.90 1.18
1462-170138-0017 2.33 2.55
1462-170142-0039 1.56 1.78
1462-170145-0006 0.56 0.78
1673-143396-0014 2.23 2.42
174-84280-0011 1.48 1.87
1919-142785-0004 6.75 7.08
1919-142785-0011 7.70 7.99
1919-142785-0023 4.04 4.43
1919-142785-0061 12.06 12.41
1988-147956-0000 11.19 11.48
1988-147956-0012 1.71 1.98
1988-148538-0001 3.49 3.68
1988-148538-0006 2.71 3.12
1988-24833-0022 1.63 1.78
1993-147149-0001 3.27 3.52
1993-147149-0003 1.59 1.73
1993-147149-0004 1.79 2.08
1993-147149-0010 1.11 1.33
1993-147149-0020 7.42 7.72
1993-147149-0030 4.67 4.99
1993-147964-0002 1.21 1.37
1993-147964-0010 0.89 1.14
2035-147961-0004 4.07 4.29
2035-147961-0008 0.39 0.67
2035-147961-0011 4.81 4.98
2035-147961-0031 2.23 2.44
2035-152373-0005 20.67 20.94
2035-152373-0013 15.77 15.95
2035-152373-0018 2.03 2.31
2078-142845-0025 5.46 5.71
2078-142845-0043 15.71 16.04
2086-149220-0002 8.39 8.63
2086-149220-0010 11.61 11.87
2086-149220-0011 6.53 6.83
2086-149220-0019 1.73 1.89
2277-149874-0005 0.77 1.02
2277-149874-0009 0.54 0.73
2277-149874-0015 1.12 1.38
2277-149896-0029 0.65 0.88
2277-149896-0030 2.08 2.32
2277-149896-0032 9.43 9.62
2277-149897-0004 0.79 1.01
2277-149897-0034 6.95 7.24
2412-153947-0004 2.20 2.43
2412-153947-0013 2.05 2.34
2412-153948-0002 2.88 3.21
2412-153948-0004 19.55 19.87
2412-153948-0007 6.49 6.69
2412-153948-0011 6.67 7.03
2412-153954-0015 8.88 9.07
2412-153954-0020 4.63 5.02
2428-83699-0005 0.76 0.99
2428-83705-0007 2.16 2.42
2428-83705-0034 2.73 2.95
251-118436-0002 2.39 2.68
251-136532-0001 4.97 5.26
251-136532-0021 4.75 5.05
2803-154320-0007 1.66 2.01
2803-161169-0002 1.17 1.42
2803-161169-0003 0.60 0.90
2803-161169-0004 4.64 5.22
2803-161169-0010 7.96 8.51
2803-161169-0012 3.59 3.95
2902-9006-0008 10.19 10.66
3000-15664-0013 3.29 3.60
3000-15664-0034 11.66 11.99
3081-166546-0023 1.52 1.75
3170-137482-0000 5.38 5.63
3170-137482-0006 2.81 3.09
3536-23268-0020 2.29 2.67
3536-8226-0028 1.01 1.30
3576-138058-0002 5.03 5.42
3576-138058-0010 2.24 2.59
3576-138058-0020 2.25 2.48
3576-138058-0036 11.21 11.57
3752-4944-0012 2.73 3.06
3752-4944-0017 1.32 1.61
3752-4944-0023 0.85 1.15
3752-4944-0028 1.66 1.91
3752-4944-0036 1.50 1.78
3752-4944-0048 1.67 2.11
3752-4944-0050 2.13 2.51
3752-4944-0054 2.33 2.71
3853-163249-0001 8.11 8.41
3853-163249-0004 5.08 5.34
3853-163249-0014 3.89 4.19
3853-163249-0024 2.34 2.60
3853-163249-0037 3.49 3.70
3853-163249-0053 16.06 16.33
3853-163249-0054 2.83 3.36
422-122949-0000 18.51 18.83
422-122949-0018 13.53 14.04
422-122949-0027 10.23 10.60
422-122949-0031 5.10 5.40
5338-24615-0007 8.57 8.82
5338-284437-0019 1.62 1.87
5338-284437-0021 1.35 1.65
5536-43359-0016 5.05 5.29
5536-43363-0007 3.52 3.75
5536-43363-0009 13.49 13.80
5536-43363-0019 1.14 1.37
5694-64025-0019 5.59 5.91
5694-64029-0000 1.99 2.41
5694-64029-0007 2.03 2.30
5694-64038-0003 2.87 3.06
5694-64038-0022 11.96 12.29
5694-64038-0025 0.59 0.77
5895-34615-0002 2.32 2.53
5895-34629-0011 2.62 2.95
6241-61943-0006 1.67 1.83
6241-61943-0012 3.23 3.55
6313-66125-0024 1.46 1.64
6313-66129-0017 3.79 4.07
6313-66129-0024 3.99 4.19
6313-76958-0012 5.34 5.61
6319-275224-0001 9.76 10.06
6319-275224-0008 4.50 4.81
6319-275224-0020 10.13 10.39
6319-64726-0001 4.79 5.05
6319-64726-0007 0.81 1.07
6319-64726-0015 3.04 3.26
6319-64726-0018 8.78 9.08
6345-64257-0011 8.12 8.61
6345-64257-0012 0.77 1.23
6345-93302-0006 1.28 1.54
6345-93306-0004 1.93 2.20
652-130726-0018 0.64 0.94
652-130737-0001 0.67 0.94
777-126732-0009 3.58 3.91
777-126732-0024 12.15 12.52
777-126732-0035 1.77 2.04
777-126732-0056 7.78 8.11
777-126732-0060 2.69 2.93
7850-281318-0014 0.47 0.72
7850-281318-0014 3.90 4.14
7850-281318-0017 1.58 1.74
7850-73752-0001 2.77 3.07
7850-73752-0008 9.01 9.24
7976-105575-0005 4.19 4.45
7976-110523-0002 1.41 1.68
7976-110523-0005 1.40 1.64
7976-110523-0015 2.35 2.54
7976-110523-0017 1.03 1.25
8297-275154-0014 11.33 11.54
8297-275156-0008 4.38 4.65
84-121123-0007 1.12 1.49
84-121123-0010 3.71 4.01
84-121123-0028 0.81 1.13
84-121550-0003 1.97 2.31
84-121550-0003 5.74 6.20
84-121550-0012 5.41 5.86
84-121550-0014 4.63 4.90
84-121550-0017 4.73 5.07
8842-302196-0010 4.95 5.16
8842-302201-0000 6.60 6.93
8842-302201-0014 5.81 6.02
8842-302201-0014 11.82 12.02
8842-302203-0001 0.45 0.68
8842-302203-0002 10.45 10.67
8842-302203-0006 0.59 0.85
8842-302203-0010 7.41 7.64

Class 41
1272-135031-0017 1.33 1.75
1272-141231-0004 1.16 1.72
1272-141231-0009 8.11 8.62
1272-141231-0023 8.13 8.66
1272-141231-0029 2.83 3.12
1462-170142-0018 2.76 3.27
1462-170142-0021 7.69 8.17
1462-170142-0038 4.34 4.86
1462-170142-0040 4.11 4.60
1462-170145-0008 2.61 3.15
1462-170145-0010 2.53 2.94
1673-143397-0010 11.51 12.00
1673-143397-0013 6.19 6.67
1673-143397-0015 5.83 6.34
174-168635-0001 4.14 4.65
174-168635-0005 5.87 6.30
174-168635-0012 7.96 8.36
174-50561-0003 2.83 3.34
174-50561-0007 10.39 10.86
174-50561-0008 15.83 16.31
174-50561-0016 7.29 7.82
174-50561-0016 13.15 13.46
174-84280-0008 1.77 2.00
1919-142785-0005 0.96 1.56
1919-142785-0012 0.94 1.65
1919-142785-0020 8.90 9.34
1919-142785-0023 6.74 7.24
1919-142785-0026 5.14 5.66
1919-142785-0051 4.28 4.74
1919-142785-0053 6.52 7.19
1919-142785-0053 10.61 11.06
1919-142785-0054 7.31 7.72
1988-147956-0019 5.75 6.13
1988-147956-0020 6.35 6.78
1988-24833-0014 2.22 2.53
1988-24833-0023 3.18 3.59
1993-147149-0022 12.13 12.64
1993-147149-0028 9.64 10.17
2035-147960-0007 4.17 4.60
2035-147961-0021 10.45 10.89
2035-147961-0022 2.89 3.42
2035-147961-0025 2.11 2.78
2035-147961-0027 0.94 1.78
2035-147961-0030 3.45 3.85
2035-152373-0001 5.37 6.15
2035-152373-0003 6.02 6.42
2035-152373-0009 9.95 11.00
2035-152373-0013 19.97 20.47
2078-142845-0004 22.78 23.18
2078-142845-0015 9.49 9.84
2078-142845-0024 1.77 2.21
2078-142845-0025 4.46 5.24
2078-142845-0029 4.44 4.87
2078-142845-0038 4.19 4.52
2078-142845-0042 3.83 4.23
2078-142845-0047 10.91 11.46
2277-149896-0013 5.57 6.09
2277-149896-0034 2.15 2.60
2277-149897-0006 3.09 3.38
2277-149897-0016 6.01 6.54
2277-149897-0018 6.39 6.75
2277-149897-0030 2.21 2.55
2277-149897-0033 4.73 5.07
2412-153947-0007 8.35 8.73
2412-153947-0016 4.86 5.18
2412-153948-0007 8.91 9.37
2428-83699-0003 5.94 6.26
2428-83705-0000 3.33 3.82
2428-83705-0002 3.15 3.53
2428-83705-0002 15.95 16.45
2428-83705-0004 3.35 3.95
2428-83705-0005 3.77 4.26
2803-154320-0000 10.95 11.48
2803-154320-0005 4.26 4.77
2803-154320-0008 1.77 2.41
2803-154328-0000 7.41 7.93
2803-154328-0013 0.80 1.40
2803-154328-0022 4.33 4.80
2902-9006-0005 16.72 17.16
2902-9006-0005 28.36 28.75
2902-9006-0005 31.78 32.31
2902-9006-0007 31.11 31.64
2902-9006-0019 13.70 14.23
2902-9008-0001 3.07 3.53
2902-9008-0011 6.44 6.91
3081-166546-0011 5.71 6.21
3081-166546-0015 2.21 2.72
3081-166546-0020 4.85 5.34
3081-166546-0041 2.23 2.73
3081-166546-0046 3.46 3.98
3081-166546-0068 2.05 2.53
3536-23268-0009 2.96 3.50
3576-138058-0004 4.44 4.75
3576-138058-0012 4.97 5.48
3576-138058-0036 8.74 9.26
3752-4943-0017 1.91 2.27
3752-4944-0010 1.51 2.14
3752-4944-0064 6.25 6.80
3853-163249-0024 14.29 14.68
3853-163249-0053 20.15 20.64
422-122949-0007 14.41 14.93
422-122949-0019 18.60 19.11
422-122949-0032 4.08 4.76
5338-24640-0001 10.75 11.26
5338-24640-0002 3.27 3.73
5338-24640-0004 9.20 9.66
5338-24640-0005 14.69 15.21
5536-43358-0003 5.61 6.04
5536-43358-0007 8.94 9.42
5536-43358-0008 8.90 9.43
5536-43358-0008 18.54 18.97
5536-43358-0017 2.99 3.45
5536-43358-0019 5.03 5.26
5536-43359-0011 19.05 19.27
5536-43363-0001 6.68 7.14
5536-43363-0002 6.64 7.02
5536-43363-0005 16.08 16.56
5536-43363-0008 9.81 10.29
5895-34615-0009 2.52 2.78
5895-34615-0015 8.46 8.74
5895-34622-0000 2.98 3.37
5895-34622-0011 2.03 2.63
5895-34622-0015 2.75 3.05
5895-34629-0021 8.05 8.37
5895-34629-0027 6.77 7.10
6241-61943-0021 2.03 2.52
6241-61946-0020 11.53 11.96
6295-64301-0000 1.63 2.30
6295-64301-0002 6.23 6.72
6295-64301-0006 6.02 6.54
6295-64301-0014 1.40 2.27
6295-64301-0019 7.30 8.06
6295-64301-0032 1.36 1.84
6313-66129-0024 7.63 7.92
6313-66129-0028 1.95 2.32
6313-76958-0015 2.98 3.38
6319-275224-0010 6.48 6.94
6319-275224-0011 17.89 18.32
6319-275224-0017 7.94 8.41
6319-57405-0000 6.87 7.29
6319-57405-0006 8.41 8.89
6319-57405-0008 11.97 12.46
6319-64726-0006 3.28 3.76
6319-64726-0013 7.30 7.80
6345-64257-0001 21.56 21.93
6345-64257-0016 5.31 5.78
6345-93306-0000 20.53 21.00
6345-93306-0001 14.15 14.46
652-129742-0003 1.39 2.16
652-129742-0006 1.95 2.79
652-129742-0012 8.99 9.29
652-129742-0014 3.36 3.94
652-129742-0020 4.13 4.50
652-130726-0015 8.86 9.35
652-130726-0023 6.23 6.75
652-130737-0000 9.59 9.99
652-130737-0002 7.05 7.57
777-126732-0004 3.83 4.25
777-126732-0047 7.64 8.12
777-126732-0051 3.92 4.33
84-121123-0007 1.49 2.00
8842-302203-0003 3.91 4.33
8842-302203-0005 7.90 8.27
8842-304647-0004 9.73 10.15
8842-304647-0006 17.58 18.10

Class 42
1272-141231-0012 6.14 6.29
1462-170138-0011 6.20 6.37
1462-170138-0014 0.43 0.58
1462-170138-0015 0.18 0.30
1462-170138-0027 0.28 0.44
1462-170142-0007 0.23 0.33
1462-170142-0032 0.51 0.65
1462-170142-0036 0.26 0.41
1673-143396-0000 9.88 10.04
1673-143396-0009 6.94 7.07
1673-143397-0010 6.66 6.81
1673-143397-0019 0.35 0.46
174-168635-0019 0.50 0.70
174-50561-0001 4.90 5.04
174-50561-0008 14.16 14.47
174-50561-0012 0.50 0.65
174-50561-0015 3.01 3.16
174-50561-0017 0.43 0.56
174-50561-0019 0.50 0.67
174-84280-0005 1.45 1.50
174-84280-0008 0.53 0.69
1919-142785-0001 7.82 7.97
1919-142785-0007 3.58 3.77
1919-142785-0008 9.66 9.78
1919-142785-0019 2.96 3.08
1919-142785-0023 0.38 0.53
1919-142785-0053 9.29 9.43
1919-142785-0059 6.60 6.74
1988-147956-0000 12.69 12.79
1988-147956-0013 0.44 0.63
1988-147956-0013 1.90 2.02
1988-147956-0024 0.50 0.69
1988-147956-0026 0.31 0.41
1988-24833-0004 2.99 3.13
1988-24833-0019 0.33 0.42
1988-24833-0020 0.19 0.31
1988-24833-0023 1.49 1.62
1988-24833-0025 0.19 0.31
1993-147149-0015 5.29 5.42
1993-147149-0020 14.31 14.46
1993-147149-0030 7.60 7.73
1993-147964-0007 3.92 4.11
1993-147966-0000 0.50 0.62
2035-147961-0018 2.40 2.51
2086-149214-0000 0.39 0.50
2086-149220-0011 0.50 0.61
2086-149220-0011 5.06 5.17
2086-149220-0041 9.27 9.39
2086-149220-0047 2.29 2.42
2086-149220-0048 2.05 2.16
2277-149896-0001 0.30 0.41
2277-149896-0012 0.18 0.36
2277-149896-0026 0.17 0.30
2277-149896-0032 5.44 5.59
2277-149897-0004 0.30 0.41
2277-149897-0018 0.29 0.43
2277-149897-0025 0.22 0.35
2277-149897-0030 0.30 0.42
2277-149897-0032 0.25 0.41
251-137823-0020 0.43 0.53
2902-9006-0007 0.51 0.65
2902-9006-0010 0.34 0.47
2902-9008-0002 4.29 4.42
3081-166546-0022 0.42 0.61
3170-137482-0006 4.92 5.03
3536-8226-0005 0.28 0.43
3536-8226-0009 0.34 0.49
3752-4943-0011 4.84 5.07
3752-4943-0020 1.37 1.49
3752-4944-0003 0.28 0.42
3752-4944-0007 0.30 0.43
3752-4944-0010 0.22 0.37
3752-4944-0034 0.32 0.48
3752-4944-0036 3.26 3.41
3752-4944-0048 0.34 0.49
3752-4944-0048 2.56 2.71
3752-4944-0062 0.31 0.44
3853-163249-0012 7.43 7.59
3853-163249-0017 0.29 0.40
3853-163249-0030 0.24 0.36
422-122949-0001 0.32 0.49
422-122949-0003 0.24 0.41
422-122949-0009 2.19 2.36
5338-24615-0001 0.51 0.67
5338-24640-0009 4.21 4.33
5338-284437-0030 0.16 0.32
5536-43358-0006 0.43 0.54
5536-43358-0016 0.56 0.71
5536-43358-0017 10.63 10.73
5536-43359-0011 10.61 10.71
5536-43359-0011 13.37 13.47
5536-43363-0004 0.47 0.58
5694-64025-0018 0.35 0.46
5895-34622-0012 0.29 0.40
5895-34629-0013 0.37 0.48
6241-61943-0009 0.49 0.59
6241-61943-0015 0.37 0.46
6241-61943-0023 0.32 0.48
6241-61946-0013 2.10 2.22
6241-66616-0017 1.99 2.10
