Class 0
2277-149896-0026 0.17 0.30
2277-149897-0006 1.50 1.63
2277-149897-0021 2.32 2.46
2412-153948-0000 8.31 8.46
2412-153954-0002 0.28 0.41
2412-153954-0008 0.50 0.63
2412-153954-0022 0.49 0.65
2428-83699-0018 2.37 2.47
251-118436-0005 0.46 0.61
251-118436-0009 4.62 4.74
251-118436-0009 6.55 6.66
251-136532-0023 5.84 6.02
251-137823-0020 0.43 0.53
2803-154328-0023 3.84 4.03
2902-9006-0010 0.34 0.47
2902-9006-0013 0.37 0.49
3000-15664-0021 8.34 8.49
3000-15664-0037 0.35 0.45
3081-166546-0003 0.48 0.61
3081-166546-0004 0.23 0.32
3170-137482-0011 0.48 0.60
3536-8226-0008 0.23 0.34
3576-138058-0027 0.38 0.54
3576-138058-0037 3.61 3.82
3576-138058-0038 0.50 0.62
3752-4944-0027 3.95 4.13
3853-163249-0025 0.30 0.46
422-122949-0001 0.32 0.49
422-122949-0019 0.38 0.51
5338-24615-0001 0.51 0.67
5338-24615-0007 0.28 0.42
5338-24640-0001 2.41 2.57
5536-43358-0000 0.17 0.31
5536-43358-0018 7.93 8.07
5536-43359-0006 0.53 0.67
5536-43359-0007 0.20 0.32
5536-43359-0014 0.54 0.68
5694-64025-0022 0.38 0.49
5694-64029-0022 0.23 0.36
5895-34629-0007 0.52 0.63
5895-34629-0013 0.37 0.48
6241-61943-0009 0.49 0.59
6241-61943-0012 0.24 0.40
6241-61943-0015 0.37 0.46
6241-61943-0026 6.91 7.05
6241-61943-0027 0.32 0.45
6241-61946-0020 1.07 1.26
6241-66616-0008 1.50 1.62
6295-244435-0008 0.44 0.56
6313-66129-0014 1.75 1.89
6313-66129-0014 9.21 9.33
6313-66129-0031 3.78 3.97
6313-66129-0035 2.79 2.94
6319-275224-0018 0.46 0.57
6319-64726-0019 0.53 0.65
6319-64726-0019 8.03 8.17
6345-93302-0005 5.86 5.99
6345-93306-0000 0.43 0.56
6345-93306-0001 0.53 0.65
6345-93306-0023 0.43 0.56
652-130726-0011 0.51 0.74
652-130726-0016 2.73 2.89
652-130726-0031 0.09 0.24
652-130726-0032 0.06 0.24
777-126732-0023 0.41 0.54
777-126732-0024 0.51 0.64
777-126732-0031 0.53 0.65
777-126732-0036 4.63 4.73
777-126732-0056 0.44 0.56
777-126732-0079 9.15 9.29
7850-286674-0010 0.95 1.08
7850-286674-0016 8.12 8.26
7850-73752-0009 0.46 0.57
7850-73752-0012 1.73 1.85
7850-73752-0018 15.89 16.03
7976-105575-0008 5.37 5.49
7976-110124-0023 0.43 0.59
7976-110523-0008 1.52 1.65
8297-275154-0001 0.48 0.67
8297-275155-0032 8.12 8.26
84-121123-0020 2.93 3.06
84-121123-0024 0.17 0.29
84-121550-0018 0.41 0.53
8842-302196-0002 0.35 0.47
8842-302201-0009 2.49 2.65
8842-302201-0014 0.23 0.39
8842-302203-0008 2.79 2.92
8842-302203-0011 0.31 0.43
8842-302203-0011 3.77 3.91

Class 45
1272-128104-0003 3.24 3.57
1272-135031-0008 1.25 1.56
1272-141231-0002 11.74 12.01
1462-170142-0011 2.13 2.28
1462-170142-0014 1.70 2.06
1462-170145-0000 6.82 6.94
1462-170145-0004 3.19 3.55
1462-170145-0007 1.77 1.94
1462-170145-0011 1.52 1.66
1462-170145-0013 3.57 3.78
1462-170145-0017 2.32 2.46
1673-143396-0015 1.10 1.23
1673-143396-0016 2.42 2.73
1673-143397-0013 2.42 2.53
174-168635-0018 9.75 9.92
174-84280-0008 0.69 0.86
1919-142785-0043 2.87 3.14
1993-147149-0021 9.43 9.68
1993-147964-0000 2.83 2.97
1993-147965-0003 2.62 2.87
2035-147961-0016 0.85 1.19
2086-149214-0002 2.03 2.25
2086-149220-0005 3.38 3.65
2086-149220-0045 0.90 1.26
2086-149220-0049 3.54 3.87
2277-149874-0000 2.97 3.10
2277-149874-0000 10.39 10.53
2277-149874-0021 2.23 2.44
2277-149896-0010 3.69 3.95
2277-149896-0018 2.16 2.45
2277-149897-0002 1.43 1.64
2412-153954-0001 1.23 1.40
2412-153954-0003 2.96 3.13
2412-153954-0018 10.97 11.13
2428-83699-0018 7.17 7.31
2428-83705-0022 1.57 1.82
251-137823-0020 1.17 1.37
2803-154320-0003 1.04 1.24
2803-154328-0000 5.04 5.26
2902-9006-0005 18.15 18.43
2902-9006-0007 21.57 21.83
2902-9008-0001 5.28 5.45
3000-15664-0009 6.57 6.70
3000-15664-0015 11.07 11.29
3000-15664-0035 1.94 2.14
3081-166546-0039 0.38 0.81
3170-137482-0018 3.24 3.42
3170-137482-0033 1.29 1.42
3170-137482-0040 5.43 5.66
3536-23268-0005 2.52 2.82
3536-23268-0007 8.19 8.44
3536-23268-0017 2.72 3.00
3536-23268-0028 4.13 4.49
3536-8226-0000 5.60 5.72
3536-8226-0002 1.19 1.41
3536-8226-0022 4.21 4.35
3536-8226-0026 2.06 2.25
3536-8226-0027 0.87 1.15
3576-138058-0002 12.33 12.77
3576-138058-0016 4.54 4.74
3576-138058-0018 0.70 1.03
3576-138058-0019 7.68 8.01
3576-138058-0023 5.31 5.50
3576-138058-0030 4.51 4.65
3576-138058-0030 4.65 4.96
3576-138058-0030 6.04 6.18
3576-138058-0033 3.84 3.98
3752-4943-0000 7.52 7.68
3853-163249-0000 4.27 4.40
3853-163249-0007 4.17 4.30
3853-163249-0012 7.99 8.18
3853-163249-0038 1.22 1.51
422-122949-0000 4.81 5.18
422-122949-0003 3.63 3.83
422-122949-0008 7.46 7.73
422-122949-0023 5.81 6.06
5338-24615-0004 9.04 9.34
5338-24615-0008 2.38 2.52
5338-24615-0012 0.80 1.01
5536-43358-0004 1.48 1.62
5694-64025-0009 1.66 1.83
5694-64029-0006 3.40 3.96
5694-64029-0012 2.93 3.08
5694-64029-0019 0.29 0.49
5694-64029-0020 2.50 2.64
5895-34615-0003 4.89 5.18
5895-34622-0009 4.54 4.85
5895-34629-0006 3.56 3.71
5895-34629-0020 0.65 0.80
6241-61943-0022 0.66 0.83
6295-244435-0001 6.07 6.21
6295-244435-0006 1.32 1.49
6295-244435-0007 1.10 1.25
6295-244435-0020 3.40 3.66
6295-244435-0030 0.39 0.55
6295-64301-0003 3.17 3.39
6295-64301-0011 8.11 8.31
6295-64301-0013 3.72 3.90
6295-64301-0026 3.80 4.15
6313-66129-0016 4.83 5.03
6313-66129-0016 6.29 6.44
6313-76958-0013 2.55 2.71
6319-57405-0001 6.48 6.90
6319-57405-0006 6.40 6.53
6319-64726-0001 4.47 4.79
6319-64726-0001 11.94 12.36
6345-64257-0006 2.19 2.33
6345-64257-0009 3.43 3.53
6345-93302-0018 1.03 1.18
6345-93302-0029 7.97 8.23
652-130726-0000 6.26 6.38
652-130726-0010 5.37 5.64
652-130726-0015 1.32 1.54
7850-111771-0008 1.75 1.90
7850-281318-0009 4.98 5.28
7850-281318-0014 1.40 1.62
7850-73752-0018 10.54 10.87
8297-275155-0005 4.95 5.05
8297-275155-0016 6.12 6.35
8297-275155-0019 0.49 0.78
8297-275155-0019 3.96 4.20
8297-275156-0013 8.57 8.73
84-121123-0016 2.61 2.85
84-121550-0009 1.95 2.06
84-121550-0014 2.47 2.69
84-121550-0032 4.11 4.33
8842-302196-0009 4.37 4.62
8842-302196-0011 0.57 0.79
8842-304647-0004 3.73 4.02

Class 46
1462-170142-0021 4.56 4.63
1462-170142-0029 1.19 1.31
1462-170142-0039 2.17 2.32
1462-170145-0003 1.10 1.24
1462-170145-0004 4.19 4.27
1462-170145-0014 0.47 0.59
1462-170145-0014 1.38 1.46
1462-170145-0022 1.95 2.05
1462-170145-0022 3.76 3.84
174-50561-0008 0.86 0.95
174-84280-0004 18.30 18.41
174-84280-0006 5.32 5.41
1988-147956-0020 2.25 2.37
1988-148538-0009 0.48 0.54
1988-24833-0007 1.92 2.06
1988-24833-0008 0.96 1.02
1993-147149-0024 3.28 3.37
1993-147964-0010 0.50 0.68
2035-147960-0000 4.86 4.91
2035-147960-0004 2.45 2.55
2035-147960-0004 2.88 3.05
2035-147960-0005 4.91 5.03
2035-147960-0011 3.19 3.29
2086-149220-0000 6.78 7.00
2086-149220-0016 1.15 1.25
2086-149220-0023 4.51 4.61
2086-149220-0033 0.77 0.85
2086-149220-0046 1.32 1.39
2412-153947-0003 0.57 0.65
2412-153947-0005 9.26 9.34
2412-153947-0006 3.65 3.85
2412-153947-0014 0.46 0.61
2412-153947-0015 10.08 10.16
2412-153948-0000 2.24 2.35
2412-153948-0000 6.65 6.79
2412-153948-0001 1.28 1.42
2412-153948-0001 4.34 4.45
2412-153948-0008 1.82 1.98
2412-153948-0015 2.51 2.62
2412-153954-0000 5.83 5.97
2412-153954-0011 3.06 3.21
2412-153954-0015 8.65 8.73
2412-153954-0019 1.60 1.77
2412-153954-0019 4.43 4.55
2428-83699-0006 2.15 2.25
2428-83699-0016 3.59 3.71
2428-83699-0017 0.84 0.92
2428-83699-0021 0.66 0.77
2428-83699-0029 5.21 5.32
2428-83699-0042 4.72 4.81
2428-83705-0002 0.54 0.67
2428-83705-0015 1.16 1.34
2428-83705-0023 2.38 2.47
2428-83705-0024 0.42 0.51
2428-83705-0025 8.77 8.87
251-136532-0021 5.23 5.38
251-137823-0022 4.19 4.28
2803-154320-0012 2.84 2.98
3081-166546-0059 4.54 4.67
3081-166546-0066 2.74 2.93
3081-166546-0080 0.52 0.65
3170-137482-0002 12.93 13.01
3170-137482-0031 8.79 8.89
3170-137482-0031 15.95 16.04
3170-137482-0034 6.91 7.01
3170-137482-0036 4.97 5.05
3170-137482-0038 8.78 8.87
3170-137482-0043 2.01 2.09
3536-23268-0030 2.37 2.53
3536-8226-0013 1.64 1.75
3576-138058-0018 3.54 3.67
3576-138058-0022 20.64 20.74
3576-138058-0035 7.62 7.74
3752-4944-0018 0.47 0.62
3752-4944-0048 2.71 2.80
3752-4944-0059 0.87 0.95
3752-4944-0059 3.61 3.73
3853-163249-0008 5.04 5.15
3853-163249-0021 1.58 1.70
3853-163249-0022 2.88 3.01
3853-163249-0028 3.84 3.99
3853-163249-0041 1.52 1.65
3853-163249-0042 4.76 4.87
3853-163249-0048 3.73 3.85
3853-163249-0056 2.74 2.88
422-122949-0032 6.70 6.78
5338-24615-0001 4.07 4.27
5694-64025-0010 14.29 14.38
5694-64025-0010 20.20 20.30
5694-64025-0014 8.49 8.62
5694-64025-0019 6.08 6.21
5694-64029-0016 5.00 5.09
5694-64038-0010 1.11 1.22
6241-61946-0009 2.20 2.26
6241-61946-0018 0.92 1.04
6313-66125-0020 1.96 2.08
6313-66129-0009 1.24 1.33
6313-66129-0013 0.37 0.49
6313-76958-0001 0.72 0.79
6319-275224-0020 0.53 0.64
6319-57405-0011 1.05 1.17
6319-64726-0014 0.54 0.71
6345-93302-0020 1.97 2.08
6345-93306-0013 2.31 2.41
6345-93306-0013 3.76 3.86
6345-93306-0017 2.54 2.64
777-126732-0014 1.79 1.90
777-126732-0069 0.39 0.48
7850-281318-0002 3.01 3.10
7976-110124-0002 4.77 4.92
8297-275156-0011 0.83 0.97
84-121550-0008 6.25 6.47
84-121550-0013 0.68 0.89
84-121550-0022 6.32 6.41
8842-302196-0006 4.72 4.83
8842-302201-0000 7.79 7.86
8842-302201-0003 3.23 3.37
8842-302201-0004 3.25 3.34
8842-302201-0005 0.29 0.37
8842-302201-0007 0.68 0.76
8842-302201-0013 0.97 1.04
8842-302203-0000 1.76 1.84
8842-302203-0001 2.32 2.39
8842-302203-0002 3.04 3.17
8842-302203-0002 12.34 12.43
8842-302203-0004 0.52 0.62
8842-302203-0005 2.72 2.79
8842-302203-0005 4.72 4.86

Class 47
1272-128104-0004 8.58 8.73
1272-128104-0013 1.24 1.51
1272-141231-0022 4.88 5.09
1462-170138-0008 4.94 5.14
1462-170138-0014 3.74 3.91
1462-170138-0021 1.06 1.21
1462-170142-0019 8.10 8.28
1673-143396-0010 2.29 2.50
174-168635-0004 1.11 1.35
1919-142785-0008 6.52 6.75
1919-142785-0011 3.29 3.55
1919-142785-0017 5.30 5.48
1919-142785-0025 2.88 3.11
1919-142785-0036 12.49 12.72
1988-147956-0001 12.13 12.32
1988-147956-0007 4.38 4.58
1988-148538-0006 2.26 2.41
1988-24833-0021 1.20 1.34
1993-147149-0009 1.14 1.26
1993-147149-0009 15.06 15.25
2035-147961-0004 4.38 4.53
2035-152373-0010 1.81 1.99
2078-142845-0010 11.28 11.55
2078-142845-0034 6.78 7.15
2078-142845-0043 14.73 14.93
2086-149214-0002 0.93 1.07
2086-149214-0002 8.30 8.44
2086-149214-0004 1.87 2.01
2086-149220-0002 8.12 8.28
2086-149220-0012 11.86 12.05
2086-149220-0013 1.24 1.39
2086-149220-0030 0.96 1.11
2086-149220-0035 6.12 6.27
2086-149220-0049 3.31 3.44
2277-149874-0000 1.23 1.42
2277-149874-0001 3.09 3.26
2277-149874-0001 5.63 5.82
2277-149896-0005 2.59 2.71
2277-149896-0009 2.37 2.58
2277-149896-0011 1.16 1.29
2277-149897-0017 5.01 5.16
2412-153947-0008 3.88 4.09
2412-153947-0013 5.38 5.52
2412-153947-0014 7.96 8.16
2412-153954-0004 7.56 7.80
2412-153954-0006 2.29 2.42
2412-153954-0008 1.48 1.61
2412-153954-0018 10.52 10.69
2428-83705-0028 0.79 0.99
2428-83705-0035 2.45 2.67
2428-83705-0042 0.31 0.49
251-118436-0003 9.49 9.69
251-136532-0004 6.96 7.10
251-137823-0002 2.16 2.34
251-137823-0022 1.71 1.86
2803-154320-0004 1.02 1.26
2803-161169-0008 11.24 11.48
2803-161169-0012 10.24 10.45
2902-9006-0001 6.78 6.98
2902-9006-0008 7.81 7.98
2902-9006-0013 10.82 11.14
2902-9006-0019 3.00 3.29
2902-9008-0001 11.13 11.33
3081-166546-0022 9.28 9.55
3081-166546-0045 1.39 1.61
3081-166546-0051 4.71 4.93
3081-166546-0059 1.47 1.69
3081-166546-0067 0.43 0.68
3081-166546-0069 2.68 2.93
3170-137482-0000 26.29 26.48
3170-137482-0001 16.23 16.41
3170-137482-0002 2.72 2.93
3170-137482-0047 5.88 6.06
3536-23268-0011 11.00 11.12
3536-8226-0008 1.16 1.34
3576-138058-0020 4.50 4.70
3853-163249-0005 2.13 2.31
3853-163249-0012 2.66 2.79
3853-163249-0030 0.80 0.93
3853-163249-0046 7.39 7.55
422-122949-0007 13.03 13.21
422-122949-0026 6.56 6.75
422-122949-0032 9.72 9.87
422-122949-0034 2.79 3.03
5338-284437-0001 2.90 3.04
5536-43358-0001 8.36 8.56
5536-43358-0005 11.01 11.19
5536-43358-0013 1.17 1.29
5536-43358-0018 3.53 3.69
5536-43359-0001 2.81 2.97
5536-43363-0005 15.17 15.30
5895-34622-0004 2.95 3.13
5895-34622-0005 5.94 6.10
5895-34622-0017 4.89 5.16
5895-34629-0021 2.94 3.12
6241-61946-0023 0.95 1.12
6241-66616-0005 6.44 6.62
6241-66616-0009 7.20 7.29
6295-244435-0036 2.88 3.09
6313-66129-0029 3.51 3.63
6319-57405-0009 4.34 4.58
6345-64257-0004 1.39 1.57
6345-93302-0001 5.87 5.97
652-129742-0001 3.46 3.63
652-129742-0001 5.10 5.26
652-130726-0003 0.72 0.88
652-130726-0007 0.96 1.15
652-130726-0021 8.14 8.28
652-130726-0022 4.10 4.31
652-130726-0031 3.00 3.29
652-130726-0033 1.00 1.14
777-126732-0003 6.01 6.15
7850-281318-0023 3.42 3.67
7850-286674-0016 5.00 5.11
7850-73752-0001 4.55 4.81
7850-73752-0004 2.18 2.38
84-121123-0017 0.71 0.91
84-121123-0017 6.30 6.50
84-121123-0023 3.68 3.82
84-121550-0005 5.84 6.10
84-121550-0006 6.59 6.83
84-121550-0018 1.36 1.51
84-121550-0025 2.58 2.74
8842-302196-0001 5.21 5.34
8842-302196-0012 0.54 0.73
8842-302196-0012 4.01 4.17
8842-302201-0014 9.48 9.64

Class 48
1272-128104-0000 3.45 3.60
1272-141231-0022 5.71 5.89
1462-170145-0007 4.84 4.98
1462-170145-0016 0.49 0.60
1462-170145-0022 0.62 0.77
1673-143396-0001 9.51 9.62
1673-143397-0002 6.94 7.04
1673-143397-0008 3.38 3.49
1673-143397-0012 6.98 7.14
1673-143397-0016 8.21 8.33
1919-142785-0043 5.62 5.71
1919-142785-0049 0.62 0.79
1988-147956-0007 4.82 4.95
1988-147956-0020 5.06 5.18
1988-148538-0005 5.15 5.35
1988-24833-0004 0.78 0.92
1993-147149-0022 15.03 15.17
1993-147149-0027 13.01 13.11
1993-147964-0003 2.60 2.71
1993-147964-0008 1.03 1.13
1993-147965-0001 1.24 1.37
1993-147965-0003 5.00 5.10
2035-147961-0002 2.43 2.55
2035-147961-0014 1.74 1.89
2035-147961-0019 1.06 1.16
2035-147961-0033 0.46 0.61
2078-142845-0038 1.91 2.06
2086-149220-0002 14.34 14.46
2086-149220-0029 3.78 3.89
2277-149874-0014 2.33 2.46
2277-149874-0020 4.23 4.38
2277-149896-0019 2.26 2.41
2277-149896-0024 3.48 3.63
2277-149897-0013 3.55 3.65
2277-149897-0028 1.59 1.71
2412-153947-0014 8.73 8.86
2412-153948-0002 2.08 2.20
2412-153948-0006 11.42 11.53
2412-153948-0007 0.67 0.75
2412-153948-0014 3.88 4.00
2412-153954-0002 0.72 0.85
2412-153954-0007 1.37 1.49
2412-153954-0008 0.86 0.94
2412-153954-0012 6.67 6.76
2412-153954-0015 8.10 8.22
2428-83699-0005 2.68 2.81
2428-83699-0034 1.10 1.24
2428-83705-0002 3.78 3.93
2428-83705-0016 0.41 0.51
251-136532-0007 2.02 2.10
251-136532-0007 4.72 4.90
2803-154328-0009 4.27 4.46
2803-161169-0012 4.76 4.91
2803-161169-0016 2.38 2.54
2902-9006-0005 14.97 15.09
2902-9006-0014 7.20 7.34
2902-9006-0020 2.15 2.27
2902-9008-0002 13.83 13.93
3000-15664-0003 3.55 3.69
3000-15664-0005 1.06 1.18
3000-15664-0006 1.33 1.49
3000-15664-0020 5.12 5.24
3000-15664-0035 4.52 4.66
3081-166546-0012 4.73 4.85
3081-166546-0025 0.81 0.91
3081-166546-0078 3.09 3.16
3170-137482-0028 2.40 2.51
3170-137482-0030 1.77 1.87
3536-23268-0016 3.97 4.09
3536-23268-0021 7.58 7.68
3576-138058-0013 2.55 2.65
3576-138058-0017 12.19 12.34
3576-138058-0019 3.28 3.44
3576-138058-0019 6.50 6.67
3576-138058-0035 7.74 7.87
3576-138058-0035 18.00 18.14
3752-4944-0047 5.79 5.91
3853-163249-0020 2.70 2.86
3853-163249-0030 15.02 15.16
3853-163249-0042 1.28 1.43
3853-163249-0042 3.24 3.36
3853-163249-0043 4.12 4.24
422-122949-0020 6.65 6.80
422-122949-0030 1.51 1.61
422-122949-0032 12.14 12.29
422-122949-0034 10.37 10.52
5338-284437-0026 2.40 2.52
5536-43359-0007 5.98 6.09
5536-43359-0010 1.34 1.47
5536-43363-0004 3.34 3.47
5694-64029-0000 2.41 2.49
5694-64029-0004 1.60 1.70
5694-64029-0011 3.06 3.16
5694-64038-0002 5.60 5.72
5895-34629-0026 12.17 12.31
6241-61946-0003 2.76 2.87
6241-66616-0012 6.93 7.05
6241-66616-0019 0.71 0.81
6295-244435-0034 0.35 0.51
6313-66125-0025 0.62 0.73
6313-66129-0016 0.83 0.93
6313-76958-0006 0.79 0.95
6319-64726-0013 4.07 4.23
6345-64257-0000 4.03 4.14
6345-64257-0004 2.96 3.09
6345-93302-0029 9.33 9.45
6345-93306-0003 1.06 1.17
6345-93306-0018 3.02 3.14
652-130726-0012 1.73 1.89
652-130726-0019 3.48 3.60
777-126732-0008 1.23 1.36
777-126732-0036 2.20 2.30
777-126732-0069 1.86 1.99
7850-73752-0017 4.66 4.81
7976-105575-0028 2.84 2.93
7976-110124-0012 0.81 0.91
7976-110124-0019 1.01 1.18
7976-110523-0000 13.92 14.04
7976-110523-0001 2.00 2.11
7976-110523-0007 3.86 3.98
8297-275155-0014 4.38 4.48
8842-302201-0003 6.51 6.64
8842-302203-0002 1.29 1.40
8842-304647-0006 11.85 11.99

Class 49
1272-128104-0007 3.73 3.85
1272-135031-0002 3.50 3.63
1272-141231-0020 2.99 3.11
1462-170138-0018 3.12 3.24
1462-170142-0027 2.71 2.83
1462-170142-0035 1.77 1.93
1673-143396-0005 10.25 10.38
1673-143396-0006 10.03 10.15
1673-143397-0014 7.07 7.23
1919-142785-0004 3.76 3.92
1919-142785-0007 9.17 9.33
1919-142785-0019 6.24 6.38
1919-142785-0025 1.83 1.97
1919-142785-0032 4.97 5.14
1988-147956-0001 11.07 11.16
1988-148538-0010 7.52 7.69
1988-24833-0020 4.25 4.35
1993-147149-0005 5.88 6.12
1993-147149-0030 8.47 8.62
1993-147964-0009 7.69 7.78
2035-147960-0000 1.79 1.94
2035-147960-0002 1.61 1.73
2035-147961-0005 5.04 5.16
2035-152373-0010 5.87 6.02
2078-142845-0006 12.73 12.88
2078-142845-0025 27.79 27.99
2078-142845-0037 13.37 13.52
2078-142845-0039 6.71 6.86
2086-149214-0003 4.19 4.32
2086-149220-0002 12.33 12.44
2086-149220-0011 10.60 10.73
2086-149220-0016 6.31 6.43
2086-149220-0034 3.92 4.04
2086-149220-0049 3.87 4.01
2277-149874-0012 3.95 4.07
2277-149874-0018 3.88 4.03
2277-149896-0000 2.39 2.52
2277-149897-0017 2.97 3.14
2277-149897-0017 6.19 6.31
2277-149897-0032 6.95 7.11
2412-153948-0006 3.52 3.64
2412-153954-0001 5.19 5.30
2412-153954-0014 9.21 9.34
2428-83699-0008 9.48 9.62
2428-83705-0001 4.65 4.78
251-136532-0019 5.47 5.59
251-137823-0021 1.55 1.71
2803-154328-0015 5.52 5.66
2803-161169-0015 1.75 1.87
2803-161169-0017 6.91 7.03
2902-9006-0007 22.52 22.65
2902-9006-0012 2.15 2.25
2902-9008-0006 1.16 1.39
2902-9008-0014 7.70 7.89
3000-15664-0010 2.33 2.47
3000-15664-0014 3.45 3.56
3000-15664-0015 6.77 6.91
3081-166546-0051 3.31 3.43
3081-166546-0088 7.80 7.92
3170-137482-0014 2.27 2.40
3170-137482-0025 4.90 5.00
3536-8226-0006 5.49 5.61
3576-138058-0024 20.77 20.94
3576-138058-0033 9.43 9.56
3576-138058-0035 1.72 1.83
3752-4943-0001 5.22 5.36
3752-4943-0003 3.09 3.21
3752-4943-0022 3.93 4.06
3752-4944-0018 3.77 3.89
3752-4944-0028 1.09 1.23
3853-163249-0012 9.07 9.18
3853-163249-0012 11.27 11.41
3853-163249-0023 0.81 0.90
3853-163249-0036 14.41 14.59
422-122949-0010 2.31 2.43
5338-24640-0009 5.34 5.46
5338-284437-0024 1.86 1.97
5536-43363-0003 1.76 1.89
5536-43363-0003 7.21 7.33
5536-43363-0007 8.25 8.39
5895-34629-0006 5.96 6.08
6241-61943-0010 1.62 1.72
6241-61943-0017 2.16 2.27
6241-66616-0018 5.95 6.09
6295-244435-0010 2.26 2.41
6295-244435-0036 3.74 3.89
6313-66125-0004 1.17 1.28
6313-66129-0034 6.65 6.77
6313-76958-0006 1.79 1.91
6319-64726-0019 6.48 6.63
6345-64257-0003 4.72 4.90
6345-64257-0004 3.49 3.61
6345-93302-0000 6.27 6.37
6345-93302-0001 4.09 4.23
6345-93302-0009 2.18 2.29
6345-93302-0029 7.21 7.34
6345-93306-0000 14.55 14.67
652-129742-0009 4.39 4.50
652-130726-0030 2.14 2.26
652-130737-0011 1.90 2.05
777-126732-0005 9.39 9.51
777-126732-0030 5.50 5.63
777-126732-0050 2.97 3.10
777-126732-0063 10.75 10.85
7850-111771-0004 5.60 5.71
7850-111771-0009 4.51 4.63
7850-73752-0018 21.71 21.83
7976-105575-0014 4.39 4.55
7976-105575-0027 2.70 2.86
7976-110124-0001 5.33 5.47
7976-110523-0000 1.45 1.59
7976-110523-0007 4.30 4.46
8297-275154-0006 4.07 4.19
8297-275154-0021 2.00 2.23
8297-275156-0011 4.12 4.25
84-121123-0002 11.37 11.47
84-121550-0012 2.20 2.35
84-121550-0033 6.43 6.56
84-121550-0034 1.32 1.51
8842-302196-0009 3.35 3.48
8842-302201-0008 0.58 0.70
8842-304647-0000 8.69 8.79
8842-304647-0006 12.35 12.47
8842-304647-0010 7.20 7.35

Class 50
1272-135031-0002 4.51 5.73
1272-135031-0017 1.33 1.75
1272-141231-0002 5.66 6.14
1272-141231-0012 3.41 3.72
1272-141231-0031 2.89 3.46
1462-170142-0010 2.30 3.05
1462-170145-0022 4.29 4.64
174-168635-0003 4.57 5.50
174-168635-0006 3.50 4.21
174-168635-0010 7.24 7.77
174-168635-0013 1.75 2.39
174-168635-0014 2.70 3.29
174-50561-0005 2.99 3.44
174-50561-0007 5.46 6.09
174-50561-0008 2.35 2.76
174-50561-0008 4.87 5.44
174-50561-0013 5.22 5.71
174-84280-0001 3.54 3.88
174-84280-0013 2.16 2.55
174-84280-0015 1.64 2.12
1919-142785-0002 3.12 3.73
1919-142785-0004 4.63 5.01
1919-142785-0043 2.22 2.87
1919-142785-0051 4.28 4.74
1988-147956-0008 3.61 4.15
1988-147956-0022 5.89 6.54
1988-24833-0005 4.44 4.79
1988-24833-0007 0.67 1.06
1988-24833-0009 5.23 5.95
1988-24833-0023 3.18 3.59
1988-24833-0024 2.37 2.89
1993-147149-0001 7.28 8.22
1993-147149-0006 5.10 5.69
1993-147149-0006 10.74 11.63
1993-147149-0022 12.13 12.64
1993-147149-0030 9.20 9.91
1993-147964-0010 5.80 6.79
2035-147961-0027 0.94 1.78
2078-142845-0030 6.89 7.47
2277-149896-0033 1.32 1.70
2277-149896-0034 2.15 2.60
2277-149897-0007 5.48 6.21
2277-149897-0035 1.97 2.56
2412-153948-0004 3.39 3.80
2428-83699-0000 3.43 4.16
2428-83705-0004 3.35 3.95
2428-83705-0008 1.16 1.81
2803-154328-0013 0.80 1.40
2803-154328-0015 7.02 7.60
2902-9006-0005 16.72 17.16
2902-9006-0005 28.36 28.75
2902-9006-0013 5.93 6.44
2902-9006-0014 9.21 10.01
2902-9008-0002 20.15 20.63
2902-9008-0003 6.77 7.23
2902-9008-0013 9.73 10.17
3081-166546-0077 6.05 7.38
3536-23268-0009 2.96 3.50
3576-138058-0004 4.44 4.75
3576-138058-0020 7.10 7.55
3576-138058-0036 7.00 7.30
3752-4943-0011 4.38 4.84
422-122949-0019 13.80 14.24
5338-24615-0004 12.29 12.85
5338-24615-0004 13.61 14.24
5338-24640-0002 3.27 3.73
5338-24640-0007 4.20 4.63
5536-43358-0000 1.63 2.06
5536-43358-0002 4.52 5.47
5536-43358-0006 5.40 5.80
5536-43358-0008 18.54 18.97
5536-43358-0013 4.75 5.20
5536-43358-0015 2.26 2.70
5536-43359-0002 5.11 5.59
5536-43359-0011 10.14 10.61
5895-34615-0002 6.87 7.61
5895-34615-0004 12.02 12.55
5895-34615-0012 8.15 8.75
5895-34615-0016 8.67 9.37
5895-34615-0016 11.42 12.04
5895-34615-0020 6.61 7.15
5895-34615-0021 2.80 3.34
5895-34615-0021 8.21 8.80
5895-34622-0001 3.03 3.71
5895-34622-0002 1.31 1.91
5895-34622-0009 2.67 3.27
5895-34622-0009 5.60 6.37
5895-34622-0011 2.03 2.63
6241-66616-0025 2.83 3.28
6295-64301-0006 1.97 2.39
6295-64301-0007 1.08 1.47
6295-64301-0010 2.17 2.68
6295-64301-0012 1.42 2.52
6295-64301-0014 1.40 2.27
6295-64301-0016 1.44 1.85
6295-64301-0018 2.35 2.93
6295-64301-0019 4.71 5.69
6295-64301-0019 7.30 8.06
6295-64301-0023 5.58 6.51
6295-64301-0025 2.99 3.68
6295-64301-0031 3.60 4.46
6295-64301-0032 1.36 1.84
6313-66125-0012 0.92 1.56
6319-275224-0012 1.35 1.86
6319-57405-0002 3.56 4.18
6319-57405-0005 3.29 4.01
