Class 0
2428-83705-0038 6.63 6.85
251-136532-0000 7.64 7.87
251-136532-0004 14.37 14.42
2803-154328-0022 0.91 1.29
2803-161169-0009 9.77 10.10
2902-9006-0014 3.24 4.13
2902-9008-0002 18.49 18.76
2902-9008-0005 2.83 2.95
2902-9008-0013 0.64 0.79
3000-15664-0011 4.62 4.81
3000-15664-0013 5.08 5.56
3081-166546-0030 1.30 1.40
3081-166546-0032 2.40 3.43
3081-166546-0085 6.95 7.13
3170-137482-0026 7.59 7.71
3536-23268-0008 7.78 7.89
3536-8226-0012 3.21 3.65
3536-8226-0024 2.34 2.79
3536-8226-0025 2.22 2.65
3536-8226-0032 0.69 0.86
3576-138058-0014 4.36 4.74
3576-138058-0020 18.43 18.89
3576-138058-0038 1.75 1.93
3853-163249-0003 0.78 1.28
3853-163249-0018 1.37 1.69
3853-163249-0030 3.72 3.90
3853-163249-0045 0.66 0.81
422-122949-0002 3.50 4.21
422-122949-0012 2.80 2.90
422-122949-0014 24.38 24.49
422-122949-0022 12.54 13.11
5338-24615-0002 16.92 17.59
5338-24615-0004 9.34 9.91
5536-43358-0013 1.29 1.39
5536-43358-0016 0.71 0.87
5536-43363-0014 0.98 1.08
5694-64025-0010 3.03 3.55
5694-64025-0015 2.15 2.45
5694-64025-0016 4.86 5.15
6241-61943-0003 0.79 0.97
6241-61943-0007 1.39 1.58
6241-61943-0017 0.73 1.34
6241-66616-0008 11.11 11.38
6295-64301-0006 4.87 5.01
6313-66125-0013 0.54 0.87
6313-66129-0021 4.93 5.48
6313-66129-0025 2.93 3.15
6313-76958-0023 2.94 3.25
6319-275224-0008 6.61 6.71
6319-57405-0012 0.69 0.80
6319-64726-0002 8.14 8.34
6319-64726-0012 6.14 6.27
6345-64257-0009 7.98 8.11
6345-93302-0029 2.94 3.14
652-129742-0001 8.34 8.66
652-129742-0003 5.25 5.28
652-130726-0004 2.50 2.70
652-130726-0006 1.28 1.75
652-130726-0019 2.79 2.86
652-130726-0022 2.43 2.68
652-130726-0029 6.61 6.88
652-130737-0013 2.18 2.53
777-126732-0019 0.59 0.75
777-126732-0061 1.83 2.07
777-126732-0068 1.38 1.57
777-126732-0075 3.20 3.34
7976-105575-0014 2.62 2.80
7976-110124-0014 4.01 4.18
7976-110124-0018 6.57 6.82
8297-275156-0001 3.50 4.13
8297-275156-0009 2.83 3.37
8297-275156-0010 2.58 3.35
84-121550-0000 5.71 6.08
84-121550-0002 0.66 1.08
84-121550-0009 0.91 1.13
84-121550-0034 8.27 8.67
8842-302201-0002 3.48 3.89
8842-304647-0006 15.19 15.38

Class 69
1272-141231-0011 0.24 0.38
1462-170138-0013 0.48 0.63
1462-170142-0019 10.01 10.24
1462-170145-0004 2.59 2.89
1462-170145-0011 1.52 1.66
1673-143397-0004 9.34 9.88
1673-143397-0007 0.31 1.01
1673-143397-0010 5.75 5.86
1673-143397-0020 5.92 6.05
174-168635-0005 0.50 1.11
174-50561-0010 4.46 5.12
1919-142785-0020 8.90 9.34
1919-142785-0028 3.45 3.60
1919-142785-0053 0.82 1.14
1919-142785-0054 5.06 5.10
1988-147956-0002 1.77 2.11
1988-147956-0026 6.50 6.92
1988-148538-0009 4.54 4.73
1988-148538-0015 9.46 9.58
1993-147149-0018 0.52 0.67
1993-147149-0023 5.51 5.86
1993-147965-0005 4.78 5.09
2035-147960-0016 4.00 4.52
2035-147961-0000 2.70 3.83
2035-152373-0000 0.48 0.89
2035-152373-0003 0.51 0.60
2035-152373-0005 0.39 0.64
2035-152373-0018 0.45 0.88
2086-149214-0000 0.39 0.50
2086-149220-0002 4.56 5.06
2086-149220-0013 0.41 0.66
2086-149220-0023 0.38 0.70
2086-149220-0025 0.39 0.57
2086-149220-0044 2.62 2.71
2277-149896-0032 8.98 9.14
2277-149897-0037 0.26 0.40
2412-153947-0003 0.36 0.57
2412-153947-0005 8.75 9.09
2412-153947-0013 0.54 0.67
2412-153948-0010 0.34 0.45
2412-153948-0015 0.51 0.72
2412-153954-0000 3.51 3.57
2412-153954-0004 0.51 0.85
2428-83699-0006 2.25 2.42
2428-83699-0009 0.51 0.65
2428-83699-0029 1.20 1.37
2428-83699-0033 0.28 0.43
251-118436-0003 5.48 5.82
251-118436-0013 4.50 4.65
251-118436-0016 2.69 2.82
251-118436-0020 0.30 0.53
251-118436-0020 2.99 3.49
251-136532-0016 0.74 1.12
251-136532-0017 0.36 0.73
251-137823-0011 0.13 0.26
251-137823-0023 0.20 0.50
2803-154320-0000 6.24 6.34
2803-154328-0003 0.50 1.27
2803-154328-0006 2.64 3.00
2902-9006-0002 8.63 9.39
2902-9006-0005 1.79 2.19
2902-9006-0019 10.09 10.29
2902-9008-0012 3.40 3.43
2902-9008-0016 0.24 0.43
3000-15664-0019 13.26 13.65
3000-15664-0031 0.41 0.61
3000-15664-0037 0.35 0.45
3081-166546-0067 5.27 5.55
3576-138058-0017 15.54 16.22
3576-138058-0032 3.04 3.20
3752-4943-0006 0.17 0.48
422-122949-0028 0.38 0.68
422-122949-0034 9.25 9.72
422-122949-0034 9.72 9.90
5338-24615-0006 0.36 0.53
5338-284437-0013 0.29 0.54
5536-43358-0002 6.08 6.53
5536-43358-0004 0.53 0.91
5536-43358-0015 0.30 0.65
5536-43359-0008 0.22 0.40
5536-43359-0013 0.31 0.43
5536-43363-0005 0.41 0.62
5694-64038-0018 8.56 9.33
5895-34629-0032 2.44 2.81
6241-61943-0026 0.48 0.62
6241-66616-0006 4.20 4.36
6241-66616-0024 0.41 0.53
6295-244435-0021 0.57 0.85
6313-66129-0008 0.14 0.33
6313-66129-0018 0.33 0.50
6313-76958-0025 0.45 0.61
6319-275224-0008 0.43 0.69
6319-64726-0013 6.64 6.74
6319-64726-0015 2.26 2.40
652-129742-0006 8.90 9.12
652-130726-0013 2.37 2.55
777-126732-0011 0.43 0.58
7850-281318-0000 0.30 0.66
7850-281318-0001 2.43 2.64
7850-286674-0008 0.19 0.38
7850-286674-0011 6.75 7.17
7850-73752-0010 8.82 9.10
7976-110124-0018 0.49 0.58
8297-275154-0025 1.14 1.69
84-121123-0001 0.27 0.42
84-121123-0007 0.48 0.70
84-121550-0024 0.29 0.46
8842-302196-0007 3.43 3.55
8842-302203-0002 6.89 7.06

Class 70
1272-128104-0011 5.97 6.21
1462-170138-0021 4.18 4.34
1462-170138-0026 1.46 1.70
174-168635-0010 6.77 7.24
174-168635-0012 4.33 4.75
174-50561-0008 3.58 3.79
1919-142785-0008 1.90 2.21
1919-142785-0028 1.33 1.38
1988-148538-0005 5.86 6.20
1988-24833-0020 5.32 5.63
1993-147149-0003 9.41 10.15
1993-147149-0029 3.73 3.82
1993-147149-0029 8.56 8.77
2035-147960-0010 2.52 2.66
2035-147961-0013 2.24 2.42
2078-142845-0009 2.44 3.07
2078-142845-0011 1.65 2.32
2078-142845-0015 8.82 8.91
2078-142845-0022 1.22 2.04
2078-142845-0025 2.48 2.68
2078-142845-0039 9.02 9.61
2086-149220-0015 4.27 4.72
2086-149220-0018 4.10 4.46
2086-149220-0030 3.81 4.17
2086-149220-0041 3.60 3.72
2412-153947-0005 11.02 11.18
2412-153947-0014 10.39 10.52
2412-153948-0004 7.90 8.21
2412-153948-0014 0.64 0.80
2428-83705-0026 5.84 6.15
2428-83705-0037 6.20 6.42
2428-83705-0038 0.41 0.50
2428-83705-0038 4.73 4.97
2428-83705-0041 2.55 2.65
2428-83705-0042 8.45 8.60
251-136532-0019 2.05 2.35
2803-154320-0006 1.85 2.18
2902-9008-0000 10.65 11.36
2902-9008-0002 1.16 1.73
2902-9008-0006 4.60 4.79
2902-9008-0006 8.71 9.16
2902-9008-0008 0.97 1.27
3081-166546-0055 0.78 1.33
3081-166546-0082 5.05 5.31
3170-137482-0001 9.83 10.07
3170-137482-0021 3.02 3.12
3170-137482-0022 5.45 5.69
3170-137482-0031 8.79 8.89
3170-137482-0045 1.29 1.81
3536-23268-0001 8.62 8.82
3536-23268-0007 4.11 4.18
3536-23268-0008 1.12 1.44
3536-23268-0019 3.60 3.77
3536-23268-0022 4.61 4.74
3536-23268-0028 2.79 2.91
3576-138058-0001 5.94 6.25
3576-138058-0005 1.07 1.10
3576-138058-0039 10.30 10.66
3752-4944-0005 0.84 1.05
3752-4944-0032 0.51 0.84
3752-4944-0064 0.62 0.79
3853-163249-0003 1.28 1.43
3853-163249-0041 3.21 3.69
3853-163249-0042 8.20 8.44
3853-163249-0044 0.48 0.76
3853-163249-0048 3.85 4.07
422-122949-0034 0.94 1.03
5694-64038-0009 1.41 2.18
5895-34622-0006 0.55 0.65
5895-34629-0023 2.44 2.58
6241-61943-0019 1.35 1.51
6241-61946-0002 1.13 1.19
6241-61946-0009 3.27 3.38
6241-61946-0021 2.24 2.27
6241-61946-0023 0.92 0.95
6241-66616-0010 5.88 5.95
6241-66616-0013 0.56 0.72
6295-64301-0007 3.00 3.13
6313-66125-0008 3.07 3.14
6313-66125-0025 0.62 0.73
6313-76958-0021 3.58 3.89
6319-57405-0009 0.73 0.96
6319-64726-0003 1.38 1.55
6345-93302-0001 1.12 1.22
6345-93302-0009 4.34 4.51
6345-93302-0014 2.17 2.28
6345-93302-0022 0.83 1.06
6345-93306-0001 6.99 7.32
6345-93306-0015 4.16 4.52
652-130726-0019 3.60 4.08
652-130726-0027 1.44 1.57
777-126732-0056 8.44 8.59
7850-281318-0004 3.42 3.74
7850-281318-0008 1.42 1.61
7850-281318-0013 4.90 5.04
7850-281318-0017 6.15 6.65
7850-286674-0016 5.11 5.30
7850-286674-0016 6.55 6.86
7976-105575-0000 3.71 3.84
7976-105575-0000 4.69 4.86
7976-110124-0002 1.32 1.64
7976-110124-0010 1.18 1.28
7976-110124-0022 0.71 1.23
7976-110523-0021 2.73 3.10
8297-275154-0006 5.75 6.25
8297-275154-0007 0.69 1.05
8297-275155-0027 0.71 0.90
84-121550-0035 2.98 3.43
8842-302196-0006 3.44 4.03

Class 71
1462-170138-0000 1.74 2.35
1462-170142-0019 0.88 1.35
1673-143396-0000 3.26 3.42
1673-143397-0015 3.29 3.73
174-84280-0005 6.61 6.80
1919-142785-0008 4.18 4.41
1919-142785-0012 0.94 1.65
1919-142785-0032 2.53 2.66
1919-142785-0057 6.62 6.92
1988-147956-0002 0.84 1.16
1988-147956-0017 1.84 2.06
1988-147956-0018 1.76 2.15
1988-24833-0001 0.95 1.20
1988-24833-0024 2.10 2.37
1993-147149-0018 12.62 12.65
1993-147964-0001 3.37 3.49
2035-147960-0007 0.91 1.17
2035-147961-0038 1.89 1.95
2078-142845-0010 10.19 10.46
2078-142845-0025 21.69 22.11
2078-142845-0039 18.89 19.05
2086-149220-0024 0.74 0.81
2277-149897-0005 8.18 8.31
2277-149897-0005 10.58 10.68
2412-153947-0006 10.40 10.47
2412-153947-0007 4.42 4.79
2412-153948-0004 18.76 18.83
2412-153954-0000 7.92 8.03
2412-153954-0018 2.06 2.51
2412-153954-0018 6.81 7.04
2428-83699-0016 5.22 5.53
2428-83699-0029 2.81 3.00
2428-83705-0037 2.97 3.04
2428-83705-0039 0.74 1.08
251-136532-0004 21.85 21.94
2803-154328-0002 0.63 1.02
2803-154328-0015 3.00 3.96
2902-9006-0001 6.06 6.40
2902-9006-0007 24.47 24.56
2902-9006-0019 5.51 5.90
3000-15664-0001 1.01 1.35
3000-15664-0011 7.84 8.46
3000-15664-0024 9.11 9.30
3000-15664-0036 6.75 7.26
3000-15664-0038 6.45 6.76
3081-166546-0041 1.22 1.55
3170-137482-0001 9.53 9.74
3170-137482-0008 0.83 1.23
3170-137482-0044 2.24 2.34
3536-23268-0000 18.03 18.70
3536-23268-0002 4.07 4.21
3536-23268-0003 1.26 1.55
3536-23268-0011 6.39 6.88
3536-23268-0017 2.36 2.55
3536-8226-0002 5.91 6.07
3536-8226-0009 0.49 0.77
3536-8226-0011 7.03 7.42
3576-138058-0010 2.59 3.03
3576-138058-0022 19.99 20.17
3752-4943-0002 5.39 5.86
3853-163249-0033 0.99 1.22
3853-163249-0036 21.21 21.27
422-122949-0020 21.43 21.99
422-122949-0027 8.14 8.33
422-122949-0035 1.73 1.97
5338-284437-0002 1.65 1.92
5338-284437-0027 0.48 1.06
5338-284437-0030 3.38 3.51
5694-64025-0010 13.08 13.11
5694-64025-0022 5.61 5.73
5694-64029-0016 7.70 7.83
5694-64038-0022 12.96 13.07
6241-61943-0013 4.19 4.78
6241-66616-0021 3.22 3.49
6295-244435-0014 0.76 0.88
6295-64301-0001 3.29 3.74
6295-64301-0003 3.17 3.39
6295-64301-0023 10.44 10.55
6313-66125-0001 0.63 0.79
6313-66125-0001 3.84 3.92
6313-66129-0005 2.98 3.37
6313-66129-0009 3.16 3.34
6313-76958-0009 1.26 1.52
6313-76958-0016 0.46 0.70
6313-76958-0027 2.92 3.32
6319-275224-0020 9.35 9.66
6319-64726-0019 1.44 1.65
6345-64257-0011 6.02 6.22
6345-93302-0012 4.22 4.63
6345-93302-0021 0.79 0.89
6345-93306-0001 5.02 5.32
6345-93306-0002 1.50 1.56
6345-93306-0017 4.63 4.85
6345-93306-0025 9.27 9.91
652-129742-0001 6.52 6.58
777-126732-0031 6.22 6.40
777-126732-0068 1.32 1.38
7850-281318-0014 6.89 6.99
7850-286674-0014 4.61 4.92
84-121123-0012 1.85 1.96
84-121123-0019 1.46 1.59
84-121550-0013 6.29 6.56
84-121550-0034 1.51 1.84
8842-302201-0001 1.09 1.44
8842-302201-0003 5.45 5.58
8842-302203-0001 1.14 1.24
8842-302203-0005 0.37 0.84

Class 72
1462-170138-0010 4.42 4.50
1462-170142-0006 3.27 3.35
1462-170142-0012 1.21 1.38
1462-170142-0032 1.33 1.60
1673-143396-0004 1.67 1.79
1673-143396-0006 2.76 2.91
1673-143397-0010 0.89 1.01
174-84280-0005 3.90 4.14
174-84280-0012 0.96 1.46
174-84280-0012 2.22 2.25
1919-142785-0007 1.72 2.08
1988-147956-0008 8.58 8.81
1988-147956-0013 2.33 2.72
1988-147956-0016 1.17 1.26
1988-148538-0011 5.85 6.27
1988-24833-0013 1.87 1.97
1993-147149-0015 2.10 2.24
1993-147964-0002 2.52 2.62
1993-147964-0010 11.11 11.15
2035-147961-0004 1.33 1.84
2035-147961-0032 2.33 2.37
2035-147961-0040 1.21 1.35
2078-142845-0004 17.56 17.84
2078-142845-0007 1.79 1.85
2086-149214-0003 1.07 1.64
2086-149220-0048 1.44 1.74
2412-153947-0013 0.98 1.36
2412-153947-0013 2.34 2.42
2412-153948-0001 4.62 4.81
2412-153954-0016 4.98 5.25
2412-153954-0019 6.11 6.46
2412-153954-0024 2.59 2.69
2428-83705-0015 7.39 8.04
2428-83705-0018 2.41 2.66
251-118436-0002 5.98 6.17
251-118436-0005 1.49 1.85
251-118436-0015 1.68 1.77
2803-161169-0012 9.57 10.19
2902-9008-0004 1.36 1.67
3000-15664-0005 5.22 5.67
3000-15664-0018 4.05 4.52
3000-15664-0035 4.52 4.66
3081-166546-0022 5.12 5.44
3081-166546-0038 1.02 1.05
3081-166546-0040 3.46 3.78
3170-137482-0001 18.72 19.04
3170-137482-0002 7.98 8.08
3170-137482-0003 14.41 14.59
3170-137482-0010 2.52 2.91
3170-137482-0038 3.38 3.51
3170-137482-0038 4.20 4.41
3170-137482-0039 19.02 19.08
3170-137482-0043 6.32 6.46
3170-137482-0044 12.42 12.71
3170-137482-0047 1.94 2.22
3536-23268-0008 6.27 6.43
3536-23268-0020 7.15 7.78
3536-8226-0018 1.43 1.50
3576-138058-0001 8.22 8.67
3576-138058-0002 12.23 12.33
3576-138058-0004 11.97 12.26
3576-138058-0014 2.23 2.39
3576-138058-0023 0.67 0.88
3576-138058-0040 0.59 0.86
3752-4943-0002 2.26 2.68
3752-4943-0004 1.20 1.44
3752-4944-0035 1.41 1.75
3752-4944-0052 1.76 2.08
3752-4944-0057 0.81 1.06
3752-4944-0059 1.56 1.74
3752-4944-0067 2.55 2.70
3853-163249-0022 5.61 6.04
422-122949-0013 24.33 24.69
5338-24640-0003 1.46 1.56
5338-24640-0004 8.96 9.20
5338-284437-0020 1.58 1.61
5338-284437-0027 2.17 2.23
5536-43358-0011 6.31 6.60
5694-64025-0010 1.72 2.62
5694-64029-0006 3.40 3.96
5694-64038-0021 0.63 1.23
5895-34622-0022 2.66 2.88
6241-61943-0010 0.70 0.91
6295-244435-0004 11.70 12.22
6345-93302-0024 2.14 2.43
6345-93306-0025 2.08 2.17
777-126732-0031 1.23 1.60
7976-110124-0008 0.49 0.67
7976-110124-0025 1.48 1.61
7976-110523-0012 14.31 14.47
8297-275154-0003 0.92 1.22
84-121123-0002 12.35 12.74
84-121123-0020 2.93 3.06
84-121550-0005 7.31 7.44
84-121550-0016 5.12 5.15
84-121550-0020 4.60 4.87
84-121550-0023 4.96 5.14
84-121550-0026 6.23 6.44
84-121550-0030 1.71 2.37
84-121550-0034 4.07 4.39
8842-302201-0005 6.16 6.47
8842-302201-0006 8.42 8.64
8842-302203-0000 7.58 7.67
8842-302203-0011 2.05 2.55

Class 73
1462-170138-0016 1.56 1.83
1462-170138-0018 1.76 1.98
1462-170142-0031 1.91 2.17
1462-170145-0004 5.84 6.23
1673-143396-0005 9.96 10.25
1673-143396-0006 14.59 14.76
174-50561-0015 9.20 9.40
1919-142785-0014 6.06 6.32
1919-142785-0014 7.13 7.23
1988-147956-0019 1.34 1.43
1988-24833-0022 1.63 1.78
1993-147149-0006 20.04 20.16
1993-147149-0022 10.44 10.62
2035-147960-0000 3.51 3.61
2035-147961-0000 6.27 6.40
2035-147961-0000 11.07 11.26
2035-147961-0028 1.61 1.64
2035-147961-0032 9.90 9.96
2035-152373-0003 3.81 3.92
2035-152373-0005 17.98 18.11
2035-152373-0017 4.13 4.16
2086-149220-0001 7.38 7.68
2277-149874-0000 4.82 5.10
2277-149874-0014 5.36 5.64
2277-149874-0016 2.58 2.66
2277-149896-0001 0.52 0.69
2277-149896-0015 1.64 2.05
2412-153947-0015 6.79 7.20
2428-83699-0029 3.00 3.49
2428-83705-0013 2.10 2.71
2428-83705-0014 3.84 4.17
251-118436-0012 7.13 7.23
251-136532-0015 2.96 3.74
2803-154320-0014 4.06 5.04
2803-154328-0011 2.56 2.74
2803-161169-0009 16.41 16.98
2803-161169-0016 3.59 4.37
2902-9006-0007 12.77 12.90
2902-9006-0013 2.52 2.83
2902-9006-0015 29.27 29.56
2902-9008-0001 13.20 13.34
3170-137482-0002 14.41 14.61
3536-8226-0001 1.04 1.21
3536-8226-0023 9.69 9.82
3576-138058-0000 9.95 10.17
3576-138058-0006 0.74 1.27
3576-138058-0009 12.24 12.78
3576-138058-0012 2.42 2.57
3576-138058-0021 4.26 4.42
3752-4944-0015 1.21 1.51
3853-163249-0024 2.60 2.91
3853-163249-0024 6.48 6.51
422-122949-0010 15.50 16.18
422-122949-0015 2.91 3.03
422-122949-0018 7.68 7.79
422-122949-0018 13.00 13.37
422-122949-0019 11.37 11.90
422-122949-0027 0.33 1.08
5536-43359-0007 10.71 10.87
5536-43359-0016 2.23 2.39
5536-43363-0003 4.35 4.38
5536-43363-0013 2.43 2.55
5694-64025-0019 1.04 1.40
5694-64029-0019 2.06 2.57
5694-64029-0020 9.64 9.87
5694-64038-0010 0.92 1.11
5895-34615-0004 10.67 10.78
5895-34615-0008 1.88 1.98
5895-34622-0009 8.69 9.06
5895-34622-0017 2.50 2.82
5895-34629-0011 6.69 6.93
6241-61943-0003 2.90 3.27
6241-61943-0017 2.16 2.27
6241-61943-0025 5.83 6.26
6241-61946-0011 5.67 6.03
6241-66616-0007 2.95 3.44
6241-66616-0014 0.60 1.04
6241-66616-0017 0.98 1.31
6295-64301-0000 8.72 9.09
6295-64301-0026 10.21 10.43
6313-66129-0001 1.92 2.22
6313-76958-0013 9.34 9.80
6319-275224-0006 9.77 9.88
6319-57405-0010 2.13 2.48
6319-57405-0012 1.17 1.35
6319-64726-0001 7.44 7.65
6345-64257-0000 4.14 4.27
6345-64257-0019 1.59 2.14
652-130726-0002 6.96 7.45
652-130726-0021 5.26 5.36
652-130726-0021 10.47 10.66
652-130726-0029 6.49 6.61
777-126732-0028 1.92 2.58
777-126732-0063 15.10 15.18
7850-111771-0000 2.25 2.92
7976-105575-0008 5.07 5.37
7976-105575-0013 0.64 1.06
8297-275154-0004 2.47 2.64
8297-275154-0012 3.62 4.09
84-121123-0026 5.58 5.66
8842-302196-0010 3.17 3.57
8842-302201-0014 5.42 5.81

Class 74
1272-135031-0001 1.41 1.54
1272-135031-0019 0.89 1.29
1462-170142-0015 1.24 1.40
1462-170145-0007 0.67 1.25
174-168635-0005 2.10 2.20
1919-142785-0040 0.43 0.59
1988-24833-0010 0.99 1.12
1993-147149-0012 4.35 4.90
2035-147961-0023 3.58 4.08
2086-149220-0008 6.41 6.73
2086-149220-0035 7.92 8.01
2086-149220-0036 0.75 1.33
2277-149896-0017 2.82 2.90
2277-149897-0004 1.01 1.24
2277-149897-0010 1.68 1.82
2412-153948-0002 0.86 1.05
2412-153948-0008 4.34 4.48
2412-153954-0004 1.52 1.84
2428-83699-0012 3.94 4.29
2428-83699-0039 0.31 0.48
2428-83699-0042 0.72 1.04
2428-83705-0014 0.98 1.05
2428-83705-0026 6.28 6.41
2428-83705-0028 0.99 1.05
251-118436-0011 3.61 3.73
251-118436-0023 1.82 1.98
251-136532-0016 4.25 4.74
251-137823-0000 1.12 1.21
2803-154328-0004 0.63 0.89
2803-154328-0007 3.03 3.33
2803-161169-0009 5.01 5.31
2803-161169-0009 13.17 13.66
2803-161169-0012 12.34 12.55
3000-15664-0041 27.26 27.61
3081-166546-0004 1.14 1.26
3081-166546-0012 0.79 0.97
3081-166546-0016 2.08 2.15
3081-166546-0035 1.04 1.20
3081-166546-0036 0.65 1.07
3081-166546-0041 0.65 0.74
3081-166546-0044 1.13 1.75
3081-166546-0058 1.35 1.93
3081-166546-0060 0.54 0.90
3170-137482-0005 0.64 0.92
3170-137482-0017 7.72 7.86
3170-137482-0017 9.74 10.35
3170-137482-0018 1.02 1.50
3536-8226-0011 1.88 2.29
3536-8226-0018 6.09 6.31
3576-138058-0001 8.70 8.97
3752-4943-0009 2.51 3.19
3853-163249-0006 1.31 1.66
3853-163249-0052 6.86 7.02
422-122949-0005 4.02 4.14
422-122949-0029 1.49 1.57
5338-284437-0015 3.28 3.74
5338-284437-0018 2.54 3.13
5536-43358-0011 0.23 0.41
5536-43358-0011 4.58 4.75
5536-43358-0019 0.43 0.55
5536-43363-0008 0.97 1.11
5694-64025-0012 2.19 2.28
5694-64025-0022 4.89 5.02
5694-64025-0023 8.16 8.52
5694-64029-0000 1.99 2.41
5694-64029-0031 4.41 4.69
5694-64038-0010 6.23 6.48
5694-64038-0023 1.85 2.29
5895-34615-0020 8.56 9.03
5895-34622-0014 5.46 5.88
5895-34629-0017 2.48 2.94
5895-34629-0021 2.94 3.12
6241-61943-0016 1.84 2.10
6295-244435-0037 2.00 2.31
6295-64301-0021 7.10 7.89
6313-66129-0014 1.04 1.23
6313-76958-0009 1.52 1.88
6313-76958-0029 0.84 0.87
6319-275224-0001 6.75 7.39
6319-57405-0009 14.22 14.44
6319-57405-0010 1.60 2.13
6345-64257-0001 8.53 8.70
6345-64257-0017 2.00 2.18
6345-93306-0001 9.40 9.60
6345-93306-0011 2.00 2.33
777-126732-0015 1.04 1.20
777-126732-0021 1.02 1.39
777-126732-0028 5.65 5.74
777-126732-0064 0.99 1.21
7976-110124-0009 1.02 1.28
7976-110124-0013 2.44 2.66
8297-275154-0000 5.15 5.28
8297-275154-0007 2.81 2.88
8297-275154-0010 2.65 2.79
8297-275154-0015 1.20 1.35
84-121123-0021 1.11 1.59
84-121550-0001 6.01 6.19
84-121550-0007 1.34 1.63
84-121550-0031 6.36 6.56
8842-302201-0005 4.69 5.04
8842-302201-0009 3.97 4.00
8842-304647-0004 5.68 6.06

Class 75
1272-135031-0003 2.22 2.39
1462-170142-0001 2.66 3.09
1462-170142-0002 1.05 1.34
1462-170142-0037 0.97 1.27
1462-170142-0041 0.50 0.72
1462-170145-0003 1.10 1.24
1462-170145-0018 0.58 0.68
1673-143397-0019 2.81 2.91
174-84280-0002 11.11 11.26
174-84280-0003 5.10 5.77
1988-147956-0018 0.48 0.90
1988-148538-0007 0.50 0.81
1988-148538-0009 0.31 0.48
1988-24833-0001 2.27 2.47
1993-147149-0026 0.50 0.66
1993-147964-0000 0.32 0.47
1993-147964-0000 3.48 3.88
1993-147964-0005 0.50 0.66
1993-147966-0002 1.27 1.40
2078-142845-0036 1.65 2.50
2086-149220-0018 5.84 5.90
2412-153947-0009 3.20 3.23
2412-153948-0006 0.36 0.48
2412-153954-0000 7.44 7.53
2412-153954-0005 0.43 0.72
2412-153954-0013 0.99 1.20
2428-83699-0003 5.34 5.52
2428-83699-0007 2.70 2.88
2428-83699-0037 0.80 1.05
2428-83705-0007 0.34 0.47
2428-83705-0015 2.06 2.49
2428-83705-0029 0.31 0.47
2428-83705-0035 5.37 5.87
2803-154328-0009 3.73 3.99
2803-154328-0012 4.62 5.30
2803-161169-0005 15.32 15.49
2902-9008-0010 1.02 1.23
2902-9008-0012 4.27 4.43
3000-15664-0010 10.77 11.13
3000-15664-0017 2.78 3.42
3000-15664-0023 1.95 2.68
3081-166546-0034 0.14 0.33
3536-23268-0022 3.02 3.29
3536-8226-0004 3.06 3.31
3576-138058-0008 2.06 2.11
3576-138058-0014 2.95 3.83
3752-4943-0002 4.10 4.26
3752-4943-0004 11.55 11.73
3752-4943-0018 0.20 0.40
3752-4944-0006 2.12 2.81
3752-4944-0013 0.94 1.50
3752-4944-0016 2.92 3.64
3752-4944-0041 2.20 2.48
3752-4944-0052 2.65 2.95
3752-4944-0067 0.96 1.06
3853-163249-0021 2.78 2.90
3853-163249-0029 2.80 2.92
3853-163249-0041 6.79 7.14
3853-163249-0050 3.31 3.60
422-122949-0030 2.66 2.94
422-122949-0032 0.50 1.06
5338-24615-0007 3.00 3.39
5338-24640-0001 0.80 1.10
5338-24640-0007 10.50 10.64
5694-64025-0001 0.53 0.75
5694-64025-0010 1.21 1.34
5694-64025-0011 6.34 6.92
5694-64025-0017 0.66 0.94
6241-61943-0000 2.06 2.23
6295-64301-0015 4.43 4.60
6295-64301-0018 3.73 3.91
6295-64301-0026 1.43 2.05
6295-64301-0028 0.59 1.03
6313-66125-0001 0.79 0.86
6313-66125-0003 2.61 2.70
6313-66125-0025 2.81 2.89
6313-66129-0030 3.18 3.44
6313-76958-0002 0.71 0.80
6313-76958-0012 2.20 2.26
6313-76958-0018 5.13 5.43
6313-76958-0029 3.01 3.11
6319-275224-0006 2.75 2.82
6319-275224-0015 3.32 3.81
6319-57405-0008 0.75 0.95
6319-64726-0005 9.20 9.68
777-126732-0005 2.20 2.30
777-126732-0027 0.49 0.66
7850-73752-0003 6.78 7.02
7976-105575-0003 4.85 5.08
7976-105575-0025 4.12 4.21
7976-110523-0007 3.86 3.98
7976-110523-0010 6.20 6.30
8297-275154-0014 15.26 15.39
84-121550-0001 5.55 6.01
8842-302203-0004 0.62 0.88
8842-304647-0006 12.81 13.30

Class 76
1462-170138-0014 1.55 1.80
1462-170145-0000 6.94 7.47
1462-170145-0007 5.53 6.06
1462-170145-0012 1.55 1.73
1462-170145-0013 3.02 3.20
174-168635-0019 3.84 3.96
174-50561-0005 3.83 3.96
174-84280-0005 0.53 0.81
1988-147956-0015 1.46 1.94
1988-148538-0014 7.25 7.54
1988-24833-0022 2.09 2.28
1988-24833-0024 1.17 1.57
1993-147149-0003 6.31 6.73
1993-147149-0009 15.25 15.40
2035-147961-0001 1.48 1.84
2035-147961-0016 2.46 3.11
2086-149220-0027 1.27 1.93
2086-149220-0036 5.17 5.27
2086-149220-0045 3.60 3.93
2086-149220-0046 1.18 1.32
