Class 0
2277-149896-0001 4.31 4.42
2277-149896-0008 2.80 3.02
2277-149896-0008 3.50 3.64
2277-149896-0008 3.64 3.82
2277-149896-0016 1.34 1.52
2277-149896-0034 0.70 1.18
2277-149896-0010 4.40 4.78
2277-149896-0015 2.77 2.95
2277-149896-0011 1.16 1.29
2277-149896-0011 2.07 2.11
2277-149896-0027 0.00 0.23
2277-149896-0027 2.10 2.79
2277-149896-0030 1.10 1.19
2277-149896-0030 1.19 1.32
2277-149896-0030 2.08 2.32
2277-149896-0017 1.26 1.46
2277-149896-0032 4.21 4.35
2277-149896-0032 9.25 9.43
2277-149896-0022 2.21 2.65
2277-149896-0005 2.25 2.59
2277-149896-0028 0.00 0.51
2277-149874-0008 1.55 1.68
2277-149874-0000 7.28 7.79
2277-149874-0001 0.86 1.03
2277-149874-0002 0.32 0.45
2277-149874-0002 3.45 3.77
2277-149874-0014 3.81 4.13
2277-149874-0004 0.50 0.97
2277-149874-0012 3.18 3.26
2277-149874-0003 3.64 3.71
2277-149874-0018 3.18 3.42
2277-149874-0020 0.27 0.46
2277-149897-0006 0.70 0.80
2277-149897-0021 3.98 4.39
2277-149897-0028 1.59 1.71
2277-149897-0029 0.85 0.95
2277-149897-0029 3.57 3.70
2277-149897-0009 0.51 0.61
2277-149897-0003 1.57 1.65
2277-149897-0003 2.47 2.59
2277-149897-0003 3.30 3.35
2277-149897-0003 3.35 3.69
2277-149897-0003 3.99 4.20
2277-149897-0034 6.95 7.24
2277-149897-0034 9.07 9.14
2277-149897-0034 10.76 11.28
2277-149897-0037 0.50 0.75
2277-149897-0037 2.73 3.01
2277-149897-0015 0.97 1.22
2277-149897-0015 2.79 3.04
2277-149897-0031 2.40 2.67
2277-149897-0031 3.49 4.16
2277-149897-0004 0.41 0.54
2277-149897-0032 3.30 3.45
2277-149897-0032 4.96 4.99
2277-149897-0010 0.64 0.82
2277-149897-0010 2.13 2.34
2277-149897-0010 2.62 2.81
2277-149897-0023 1.60 1.77
2277-149897-0025 0.79 1.03
2277-149897-0025 2.63 2.76
2277-149897-0018 3.06 3.21
2277-149897-0002 0.28 0.48
2277-149897-0005 4.19 4.23
2277-149897-0005 10.58 10.68
2277-149897-0022 6.04 6.22
2277-149897-0035 0.00 0.25
2277-149897-0035 2.56 3.31
2277-149897-0007 0.61 0.94
2277-149897-0000 3.81 4.19
777-126732-0045 1.40 1.50
777-126732-0045 2.91 3.39
777-126732-0055 1.02 1.39
777-126732-0029 1.47 1.76
777-126732-0004 1.12 1.20
777-126732-0004 2.26 2.55
777-126732-0042 0.65 0.99
777-126732-0042 1.69 1.79
777-126732-0009 0.54 0.69
777-126732-0009 2.06 2.27
777-126732-0015 4.84 4.94
777-126732-0015 8.75 9.17
777-126732-0046 0.70 0.95
777-126732-0014 3.86 4.06
777-126732-0014 5.69 5.92
777-126732-0066 2.76 3.14
777-126732-0066 4.46 4.98
777-126732-0066 6.61 6.76
777-126732-0066 10.04 10.33
777-126732-0078 0.86 1.39
777-126732-0077 1.22 1.64
777-126732-0067 1.97 2.36
777-126732-0025 5.52 5.95
777-126732-0025 7.32 7.61
777-126732-0003 7.40 7.51
777-126732-0006 1.39 1.48
777-126732-0036 5.26 5.66
777-126732-0063 1.13 1.23
777-126732-0063 13.42 13.75
777-126732-0063 16.01 16.33
777-126732-0048 0.72 0.98
777-126732-0021 0.90 0.93
777-126732-0075 0.63 0.95
777-126732-0075 2.04 2.30
777-126732-0075 3.38 3.61
777-126732-0056 0.56 0.86
777-126732-0056 3.43 3.75
777-126732-0056 4.67 4.75
777-126732-0056 7.34 7.53
777-126732-0056 8.44 8.59
777-126732-0034 1.12 1.44
777-126732-0047 1.65 1.85
777-126732-0007 1.93 2.37
777-126732-0007 11.03 11.38
777-126732-0068 2.25 2.59
777-126732-0058 0.98 1.58
777-126732-0058 4.35 4.47
777-126732-0028 6.73 6.80
777-126732-0028 7.67 8.20
777-126732-0040 1.03 1.35
777-126732-0069 0.24 0.39
777-126732-0020 0.00 0.33
777-126732-0038 1.49 1.66
777-126732-0016 3.38 3.77
777-126732-0016 9.29 9.40
777-126732-0013 0.60 0.63
777-126732-0030 5.50 5.63
777-126732-0031 3.85 3.91
777-126732-0031 9.33 9.56
777-126732-0057 7.80 7.94
777-126732-0057 9.47 9.69
777-126732-0011 3.87 4.26
777-126732-0024 5.07 5.19
777-126732-0024 5.99 6.12
777-126732-0024 12.02 12.15
652-130737-0003 7.06 7.46
652-130737-0000 4.09 4.58
652-130737-0000 5.62 5.88
652-130737-0000 5.88 6.35
652-130737-0004 1.62 1.88
652-130737-0010 1.63 1.79
652-129742-0010 2.06 2.14
652-129742-0015 3.57 4.07
652-129742-0020 1.93 2.28
652-129742-0013 3.07 3.41
652-129742-0014 2.52 2.64
652-129742-0009 12.95 13.18
652-130726-0003 1.67 1.77
652-130726-0033 4.28 4.59
652-130726-0033 6.21 6.60
652-130726-0033 7.45 7.63
652-130726-0002 11.83 12.27
652-130726-0032 1.66 1.69
652-130726-0032 1.69 2.22
652-130726-0000 0.00 0.47
652-130726-0000 4.04 4.19
652-130726-0026 2.37 2.48
652-130726-0011 7.61 8.14
652-130726-0020 1.92 2.33
652-130726-0016 5.97 6.31
652-130726-0019 2.26 2.68
652-130726-0004 8.09 8.40
652-130726-0004 9.91 10.11
652-130726-0014 0.00 0.19
652-130726-0014 4.36 4.46
652-130726-0017 5.04 5.49
6319-64726-0009 3.21 3.61
6319-64726-0002 9.49 9.55
6319-64726-0007 0.51 0.81
6319-64726-0007 2.59 3.15
6319-64726-0007 3.83 4.33
6319-64726-0007 15.73 15.83
6319-64726-0015 2.13 2.26
6319-64726-0015 3.04 3.26
6319-64726-0006 1.30 1.47
6319-64726-0016 2.10 2.51
6319-64726-0016 2.69 3.19
6319-64726-0005 7.32 7.44
6319-64726-0012 3.20 3.67
6319-64726-0012 7.92 8.22
6319-64726-0019 2.38 2.45
6319-64726-0019 11.08 11.53
6319-64726-0018 9.08 9.50
6319-64726-0017 3.00 3.20
6319-64726-0017 3.67 4.11
6319-64726-0001 9.12 9.21
6319-64726-0001 15.50 15.97
6319-64726-0014 0.71 0.86
6319-64726-0013 4.23 4.81
6319-64726-0013 6.64 6.74
6319-64726-0010 3.47 4.08
6319-64726-0000 0.75 0.85
6319-64726-0004 0.53 0.79
6319-64726-0004 4.83 4.95
6319-64726-0004 7.33 7.47
6319-64726-0004 15.23 15.77
6319-57405-0008 4.78 5.05
6319-57405-0008 6.32 6.65
6319-57405-0008 10.53 10.99
6319-57405-0008 11.97 12.46
6319-57405-0000 3.63 3.66
6319-57405-0002 1.57 1.99
6319-57405-0002 4.41 4.90
6319-57405-0002 6.19 6.52
6319-57405-0001 9.84 10.14
6319-57405-0012 1.35 1.71
6319-57405-0012 6.50 6.84
6319-57405-0005 6.08 6.17
6319-57405-0006 3.85 4.05
6319-57405-0007 0.53 0.70
6319-57405-0007 0.89 1.32
6319-57405-0007 1.46 1.59
6319-57405-0007 2.45 2.67
6319-275224-0004 0.49 0.79
6319-275224-0006 4.25 4.47
6319-275224-0006 4.47 4.59
6319-275224-0006 7.64 8.03
6319-275224-0008 4.50 4.81
6319-275224-0008 6.16 6.61
6319-275224-0008 8.55 8.68
6319-275224-0008 12.46 12.66
6319-275224-0008 15.16 15.51
6319-275224-0016 3.19 3.51
6319-275224-0011 5.90 6.37
6319-275224-0011 6.79 7.32
6319-275224-0011 15.44 15.72
6319-275224-0019 3.06 3.44
6319-275224-0005 4.93 5.53
6319-275224-0005 7.94 8.01
6319-275224-0005 11.87 12.44
6319-275224-0002 3.35 3.66
6319-275224-0014 3.05 3.22
6319-275224-0017 1.24 1.89
6319-275224-0017 5.94 6.45
6319-275224-0017 7.11 7.37
6319-275224-0015 0.98 1.25
6319-275224-0013 3.84 4.41
2035-147960-0003 1.96 2.02
2035-147960-0000 1.39 1.51
2035-147960-0000 2.83 3.03
2035-147960-0000 3.30 3.51
2035-147960-0000 6.87 7.42
2035-147960-0016 0.94 1.14
2035-147960-0016 2.76 2.88
2035-147960-0010 4.71 4.83
2035-147960-0002 4.48 4.82
2035-147960-0006 0.00 0.52
2035-147960-0006 0.81 0.89
2035-147960-0007 1.64 2.10
2035-152373-0013 11.61 11.70
2035-152373-0014 0.51 0.73
2035-152373-0014 0.73 1.08
2035-152373-0014 1.08 1.19
2035-152373-0014 5.88 6.36
2035-152373-0014 6.85 7.35
2035-152373-0005 0.39 0.64
2035-152373-0005 0.80 0.90
2035-152373-0005 20.94 21.22
2035-152373-0005 22.99 23.52
2035-152373-0012 5.14 5.65
2035-152373-0009 1.79 1.94
2035-152373-0009 2.97 3.47
2035-152373-0016 0.47 0.58
2035-152373-0016 4.62 4.87
2035-152373-0016 4.99 5.35
2035-152373-0000 0.48 0.89
2035-152373-0000 3.96 4.66
2035-152373-0017 1.19 1.67
2035-152373-0007 4.29 4.78
2035-152373-0007 6.02 6.14
2035-152373-0007 8.24 8.37
2035-152373-0002 4.55 5.51
2035-152373-0002 6.92 7.09
2035-152373-0010 0.00 0.50
2035-152373-0010 2.35 3.06
2035-152373-0010 3.06 3.37
2035-152373-0010 3.37 3.92
2035-152373-0010 4.28 4.60
2035-152373-0018 1.33 1.84
2035-152373-0003 1.76 2.11
2035-152373-0015 0.00 0.06
2035-152373-0015 3.91 3.99
2035-152373-0015 5.08 5.32
2035-147961-0013 0.00 0.48
2035-147961-0040 0.00 0.43
2035-147961-0040 1.90 2.18
2035-147961-0011 1.69 1.96
2035-147961-0024 2.56 2.75
2035-147961-0009 0.51 0.62
2035-147961-0037 2.72 2.87
2035-147961-0003 1.49 1.75
2035-147961-0000 4.87 5.06
2035-147961-0000 6.00 6.27
2035-147961-0005 8.54 8.90
2035-147961-0008 2.04 2.36
2035-147961-0007 0.30 0.43
2035-147961-0007 1.01 1.11
2035-147961-0010 0.00 0.03
2035-147961-0010 0.67 0.75
2035-147961-0034 0.37 0.88
2035-147961-0035 3.71 3.84
2035-147961-0014 0.59 0.73
2035-147961-0014 0.73 1.12
2035-147961-0004 1.16 1.26
2035-147961-0004 4.38 4.53
2035-147961-0022 0.56 1.10
2035-147961-0022 1.10 1.13
2035-147961-0031 1.91 2.23
2035-147961-0025 0.00 0.52
2035-147961-0012 2.10 2.22
2035-147961-0015 1.12 1.50
2035-147961-0015 1.74 1.85
2035-147961-0020 1.76 1.85
2035-147961-0030 0.56 0.85
2035-147961-0030 1.53 1.62
2035-147961-0030 1.69 2.04
2035-147961-0029 1.58 1.83
2035-147961-0029 2.98 3.38
2035-147961-0032 1.46 1.56
2035-147961-0032 8.54 9.10
6241-61943-0005 1.91 2.23
6241-61943-0005 4.01 4.11
6241-61943-0025 0.00 0.40
6241-61943-0025 0.81 0.92
6241-61943-0020 1.12 1.49
6241-61943-0001 1.46 1.67
6241-61943-0006 3.23 3.30
6241-61943-0002 1.47 1.68
6241-61943-0017 3.59 3.84
6241-61943-0009 0.49 0.59
6241-61943-0015 0.00 0.37
6241-61943-0024 0.80 0.90
6241-61943-0024 2.02 2.33
6241-61943-0011 1.88 2.16
6241-61943-0007 1.85 2.16
6241-61943-0026 1.24 1.83
6241-61943-0026 5.93 6.60
6241-61946-0006 0.55 0.75
6241-61946-0021 3.42 3.51
6241-61946-0014 0.44 0.95
6241-61946-0005 1.59 1.68
6241-61946-0008 0.43 0.56
6241-61946-0011 0.61 0.74
6241-61946-0009 2.01 2.04
6241-61946-0002 4.62 5.09
6241-61946-0001 3.60 4.06
6241-61946-0000 3.28 3.42
6241-61946-0022 2.20 2.63
6241-61946-0022 5.85 5.99
6241-61946-0015 0.00 0.44
6241-61946-0015 2.49 2.61
6241-61946-0015 2.98 3.16
6241-61946-0020 1.07 1.26
6241-61946-0003 3.46 3.56
6241-61946-0003 6.13 6.55
6241-66616-0006 1.64 1.88
6241-66616-0011 7.37 7.78
6241-66616-0019 3.95 4.34
6241-66616-0008 11.11 11.38
6241-66616-0008 12.52 12.94
6241-66616-0015 0.17 0.35
6241-66616-0020 2.57 2.90
6241-66616-0010 4.12 4.19
6241-66616-0010 8.27 8.36
6241-66616-0000 4.87 5.15
6241-66616-0016 3.09 3.50
6241-66616-0009 2.01 2.40
6241-66616-0009 8.11 8.28
6241-66616-0009 8.71 9.19
6241-66616-0009 10.49 10.95
6241-66616-0022 5.03 5.26
6241-66616-0025 3.28 3.43
6241-66616-0025 4.66 4.75
6241-66616-0025 6.62 6.72
6241-66616-0025 7.15 7.46
6241-66616-0005 4.80 5.27
6241-66616-0005 6.75 6.94
6241-66616-0004 3.28 3.66
6241-66616-0003 2.66 2.80
6241-66616-0001 0.52 0.81
6241-66616-0001 7.62 8.11
6313-66125-0007 3.89 4.17
6313-66125-0025 0.37 0.62
6313-66125-0025 1.06 1.30
6313-66125-0015 5.79 5.93
6313-66125-0021 3.53 3.64
6313-66125-0001 0.00 0.26
6313-66125-0014 0.00 0.24
6313-66125-0014 2.18 2.55
6313-66125-0024 0.00 0.20
6313-66125-0024 0.61 0.81
6313-66125-0017 2.56 2.88
6313-66125-0011 1.75 1.89
6313-66125-0010 1.74 1.98
6313-66125-0004 1.53 1.62
6313-66125-0004 1.62 1.94
6313-66125-0005 4.25 4.64
6313-66125-0008 1.94 2.35
6313-66129-0016 3.07 3.18
6313-66129-0002 0.79 0.92
6313-66129-0026 3.05 3.13
6313-66129-0017 0.00 0.36
6313-66129-0033 3.50 3.79
6313-66129-0033 3.98 4.11
6313-66129-0008 1.62 1.91
6313-66129-0008 2.54 2.79
6313-66129-0008 3.10 3.43
6313-66129-0015 5.83 6.00
6313-66129-0001 0.51 0.58
6313-66129-0001 1.16 1.56
6313-66129-0034 7.19 7.32
6313-66129-0010 3.38 3.74
6313-66129-0007 1.50 1.69
6313-66129-0018 5.02 5.57
6313-66129-0020 0.00 0.29
6313-66129-0020 2.54 3.01
6313-66129-0022 0.00 0.09
6313-66129-0022 3.18 3.37
6313-66129-0022 3.46 3.72
6313-66129-0005 2.74 2.78
6313-66129-0005 2.95 2.98
6313-66129-0003 0.37 0.72
6313-66129-0025 2.64 2.93
6313-66129-0023 0.30 0.77
6313-66129-0027 0.67 1.12
6313-66129-0027 4.92 5.16
6313-66129-0011 0.00 0.32
6313-66129-0011 0.81 1.13
6313-66129-0021 0.49 0.56
6313-66129-0021 5.78 6.22
6313-66129-0021 8.02 8.39
6313-66129-0014 1.71 1.75
6313-66129-0014 6.77 7.01
6313-66129-0014 7.52 7.55
6313-66129-0014 11.06 11.34
6313-66129-0013 1.52 1.73
6313-66129-0031 2.85 3.23
6313-66129-0012 0.00 0.37
6313-66129-0009 1.78 1.96
6313-76958-0001 2.74 2.97
6313-76958-0019 1.16 1.19
6313-76958-0013 3.15 3.54
6313-76958-0013 5.33 5.39
6313-76958-0013 11.21 11.55
6313-76958-0029 3.70 4.03
6313-76958-0029 4.03 4.46
6313-76958-0029 5.50 5.61
6313-76958-0017 0.77 1.15
6313-76958-0017 1.15 1.49
6313-76958-0017 3.14 3.39
6313-76958-0004 4.42 4.55
6313-76958-0002 0.00 0.31
6313-76958-0002 1.90 2.30
6313-76958-0009 4.86 5.14
6313-76958-0011 2.64 2.76
6313-76958-0021 0.63 0.71
6313-76958-0005 0.89 1.04
6313-76958-0003 0.38 0.69
6313-76958-0014 2.32 2.72
6313-76958-0014 2.72 3.06
6313-76958-0014 5.15 5.67
6313-76958-0014 5.70 5.98
6313-76958-0026 0.19 0.44
2902-9008-0002 2.34 2.54
2902-9008-0002 7.99 8.45
2902-9008-0002 15.47 15.65
2902-9008-0002 16.71 17.09
2902-9008-0010 1.02 1.23
2902-9008-0010 3.76 4.12
2902-9008-0001 5.03 5.28
2902-9008-0001 7.43 7.68
2902-9008-0001 13.81 14.30
2902-9008-0013 8.10 8.58
2902-9008-0003 1.44 1.65
2902-9008-0003 7.86 8.34
2902-9008-0005 1.60 2.02
2902-9008-0000 0.41 0.82
2902-9008-0000 2.17 2.27
2902-9008-0008 0.97 1.27
2902-9008-0009 1.36 1.72
2902-9008-0011 6.03 6.44
2902-9008-0012 0.00 0.45
2902-9008-0014 3.98 4.04
2902-9008-0014 4.23 4.58
2902-9008-0014 6.53 6.76
2902-9008-0014 11.60 11.66
2902-9008-0006 8.52 8.71
2902-9008-0006 12.32 12.73
2902-9006-0005 11.47 11.59
2902-9006-0003 6.75 6.84
2902-9006-0009 9.03 9.11
2902-9006-0008 9.88 10.19
2902-9006-0014 7.34 7.86
2902-9006-0014 15.33 15.50
2902-9006-0014 18.23 18.75
2902-9006-0018 5.16 5.49
2902-9006-0018 29.39 29.52
5338-24640-0002 3.92 4.13
5338-284437-0022 6.31 6.47
5338-284437-0001 2.90 3.04
5338-284437-0006 3.25 3.43
5338-284437-0033 0.30 0.59
5338-284437-0020 1.58 1.61

Class 2
2428-83699-0042 4.60 4.72
2428-83699-0018 4.42 4.65
2428-83699-0010 1.65 1.71
2428-83699-0019 0.00 0.52
2428-83705-0035 3.86 4.63
2428-83705-0022 3.56 3.74
2428-83705-0025 1.59 1.73
2428-83705-0025 6.75 7.40
2428-83705-0005 1.83 1.99
2428-83705-0002 6.30 6.71
8297-275155-0000 6.31 6.74
8297-275155-0023 1.01 1.56
8297-275155-0003 2.25 2.31
8297-275155-0020 1.62 2.01
8297-275155-0024 2.66 2.81
8297-275155-0032 8.64 8.86
8297-275155-0029 0.00 0.50
8297-275155-0017 0.71 0.92
8297-275156-0006 3.12 3.49
8297-275156-0010 1.60 2.07
8297-275154-0002 4.48 4.54
8297-275154-0013 0.97 1.37
1919-142785-0008 15.34 15.44
1919-142785-0047 16.06 16.21
1919-142785-0051 1.20 1.57
1919-142785-0046 1.69 2.23
1919-142785-0004 0.31 0.56
1272-128104-0004 12.68 13.38
1272-128104-0003 8.86 9.65
1272-128104-0001 2.61 3.28
1272-141231-0002 3.85 4.11
1272-141231-0030 1.91 2.01
1272-141231-0010 8.87 9.28
1272-141231-0004 1.72 1.81
3000-15664-0010 6.30 6.85
3000-15664-0040 1.23 1.33
3000-15664-0004 0.33 0.53
3000-15664-0001 9.51 10.17
3000-15664-0001 15.31 15.70
3000-15664-0001 15.70 16.23
3000-15664-0035 13.84 14.11
3000-15664-0019 14.24 14.37
3000-15664-0042 1.56 1.95
3000-15664-0014 3.17 3.45
174-50561-0016 12.22 12.62
174-84280-0005 1.99 2.14
174-84280-0015 2.93 3.10
174-168635-0003 12.28 12.69
1673-143396-0003 3.17 3.37
1673-143396-0019 0.42 0.84
1673-143396-0005 4.94 5.14
1673-143397-0007 2.07 2.37
1673-143397-0001 5.24 5.71
1673-143397-0005 4.80 4.91
1673-143397-0020 6.50 6.56
1673-143397-0016 6.80 7.58
1673-143397-0010 8.84 9.31
1673-143397-0003 8.52 9.12
2078-142845-0051 0.55 1.05
2078-142845-0051 3.84 4.40
2078-142845-0026 0.66 1.11
2078-142845-0004 1.43 1.66
2078-142845-0004 3.27 3.99
2078-142845-0015 6.80 7.42
2078-142845-0049 1.38 1.62
2078-142845-0037 13.52 13.87
2078-142845-0031 11.99 12.08
2078-142845-0019 5.30 6.33
2078-142845-0007 8.47 8.61
2078-142845-0029 0.90 1.27
2078-142845-0025 19.15 19.24
2078-142845-0043 5.73 6.10
2078-142845-0043 6.79 7.49
2078-142845-0043 7.90 8.00
2078-142845-0030 2.83 3.27
1993-147964-0008 0.77 1.03
1993-147964-0008 3.07 3.41
1993-147964-0002 1.04 1.21
1993-147149-0030 4.50 4.67
1993-147149-0009 4.43 4.57
1993-147149-0000 1.88 2.19
1993-147149-0023 2.03 2.18
1993-147149-0023 2.18 2.62
1993-147149-0028 8.30 8.43
1993-147149-0028 8.43 8.80
1993-147149-0020 3.50 3.83
1993-147149-0022 12.64 12.89
1993-147149-0003 2.32 2.43
1993-147966-0005 0.00 0.35
1993-147966-0000 8.39 8.47
3081-166546-0081 0.00 0.18
3081-166546-0087 2.14 2.22
3081-166546-0026 8.18 8.22
3081-166546-0088 3.57 3.72
3081-166546-0051 5.99 6.27
3081-166546-0051 10.77 11.23
3081-166546-0066 2.25 2.74
3081-166546-0086 0.00 0.34
3081-166546-0073 0.00 0.50
3081-166546-0041 1.10 1.22
3081-166546-0041 1.22 1.55
3081-166546-0024 1.57 1.63
1988-148538-0011 0.43 0.72
1988-148538-0003 1.89 2.21
1988-148538-0006 8.03 8.30
1988-148538-0009 5.97 6.14
1988-148538-0009 6.49 6.58
1988-148538-0001 4.42 4.84
1988-148538-0001 6.92 7.12
1988-148538-0012 0.44 0.98
1988-24833-0021 0.77 0.95
1988-24833-0021 3.80 4.28
1988-24833-0011 1.14 1.30
1988-24833-0015 1.85 2.09
1988-24833-0004 2.81 2.99
1988-147956-0004 0.45 0.95
1988-147956-0026 2.82 2.94
1988-147956-0009 2.53 2.56
3752-4943-0024 3.40 3.85
3752-4943-0029 2.77 3.45
3752-4944-0001 0.28 0.97
3752-4944-0034 4.26 4.42
3752-4944-0061 0.28 0.41
3752-4944-0042 1.18 1.51
3752-4944-0037 2.50 2.58
3752-4944-0018 4.43 4.50
3752-4944-0016 9.70 9.86
3752-4944-0044 1.93 2.37
3752-4944-0002 0.58 0.98
3752-4944-0019 2.49 2.93
3752-4944-0017 5.22 5.44
3752-4944-0017 6.12 6.58
3752-4944-0036 0.00 0.16
3752-4944-0036 5.29 5.56
3752-4944-0060 0.34 0.55
7850-73752-0018 2.74 3.15
7850-73752-0010 9.90 10.38
7850-286674-0002 1.95 2.30
7850-286674-0016 7.74 8.12
7850-286674-0001 0.97 1.02
7850-111771-0004 7.08 7.55
7850-111771-0004 9.17 9.77
7850-111771-0001 6.39 6.65
5895-34622-0013 10.23 10.58
5895-34622-0001 4.25 4.67
5895-34622-0017 4.89 5.16
5895-34622-0017 5.16 5.94
5895-34622-0011 9.72 9.89
5895-34622-0019 8.02 8.46
5895-34615-0013 3.60 3.70
5895-34615-0016 2.64 2.80
5895-34615-0009 0.26 0.55
5895-34615-0011 0.44 0.68
5895-34615-0004 2.59 3.10
5895-34615-0017 2.46 2.79
5895-34629-0028 3.10 3.49
5895-34629-0033 5.41 6.01
5895-34629-0021 6.58 6.66
5895-34629-0031 0.75 0.92
7976-110124-0008 4.50 4.82
7976-110124-0002 4.30 4.51
7976-110124-0009 2.27 2.89
7976-110523-0020 2.95 3.15
7976-110523-0007 5.75 5.84
7976-105575-0004 5.02 5.13
7976-105575-0014 2.19 2.62
7976-105575-0014 4.01 4.39
7976-105575-0007 4.25 4.44
7976-105575-0019 4.07 4.76
422-122949-0009 19.97 20.13
422-122949-0011 7.12 7.29
422-122949-0014 3.13 3.45
422-122949-0014 4.82 4.98
422-122949-0013 28.99 29.14
422-122949-0001 1.29 1.43
422-122949-0019 5.71 6.34
1462-170138-0020 1.32 1.87
1462-170138-0017 2.79 3.01
1462-170138-0024 15.02 15.16
1462-170138-0009 0.26 0.48
1462-170138-0011 3.74 3.85
1462-170145-0002 1.54 1.64
1462-170145-0001 0.86 1.71
1462-170145-0001 3.59 3.64
1462-170145-0014 2.45 2.97
1462-170142-0039 0.88 1.19
1462-170142-0034 1.98 2.40
1462-170142-0005 3.98 4.36
1462-170142-0008 1.69 1.72
6295-244435-0027 0.28 0.42
6295-244435-0038 5.18 5.51
6295-244435-0008 3.57 3.82
6295-244435-0039 3.71 4.06
6295-244435-0022 5.92 6.61
6295-244435-0002 2.36 2.90
6295-244435-0010 9.83 10.09
6295-244435-0001 0.63 1.20
6295-244435-0003 0.74 0.93
6295-64301-0021 0.00 0.07
6295-64301-0021 0.89 1.14
6295-64301-0029 0.00 0.32
6295-64301-0024 2.13 2.34
6295-64301-0024 2.87 3.43
6295-64301-0017 4.39 5.22
6295-64301-0003 3.09 3.17
6295-64301-0023 2.04 2.20
6295-64301-0023 4.19 4.43
6295-64301-0023 18.02 18.73
2803-161169-0009 9.77 10.10
2803-161169-0009 23.58 24.41
2803-161169-0006 6.15 6.52
2803-161169-0008 9.45 9.60
2803-154328-0023 5.46 5.85
2803-154328-0009 5.02 5.16
2803-154328-0007 3.33 3.50
2803-154328-0007 4.24 4.84
2803-154328-0018 5.69 5.75
2803-154328-0020 8.24 8.52
2803-154328-0017 0.93 1.04
2803-154328-0017 1.98 2.60
2803-154328-0012 5.79 6.28
2803-154328-0013 0.00 0.35
2803-154328-0003 6.87 7.08
3170-137482-0041 5.45 5.48
3170-137482-0046 7.02 7.53
3170-137482-0003 3.97 4.05
3170-137482-0044 6.67 7.15
3170-137482-0034 6.36 6.54
3170-137482-0017 7.86 8.09
3170-137482-0038 5.80 5.94
3170-137482-0038 9.65 10.09
3170-137482-0001 13.19 13.27
3853-163249-0022 5.14 5.61
3853-163249-0030 6.43 6.65
3853-163249-0004 4.30 4.51
3853-163249-0017 9.22 9.43
3853-163249-0049 4.74 5.14
3853-163249-0016 1.73 1.83
3853-163249-0016 2.51 3.17
3853-163249-0016 6.97 7.20
3853-163249-0028 3.62 3.84
3853-163249-0012 7.88 7.99
3853-163249-0009 5.47 5.79
3853-163249-0053 0.41 0.52
3853-163249-0024 7.93 8.46
3853-163249-0036 2.28 2.85
3853-163249-0036 4.28 4.47
3853-163249-0036 12.90 13.09
3853-163249-0031 2.53 2.60
3853-163249-0031 6.45 6.85
3853-163249-0014 9.18 9.81
3853-163249-0029 2.92 3.43
3853-163249-0044 2.01 2.27
3853-163249-0054 0.00 0.39
3853-163249-0052 0.00 0.40
3853-163249-0052 2.07 2.34
2086-149214-0002 9.52 10.08
2086-149214-0000 2.03 2.19
2086-149214-0004 11.18 11.50
2086-149214-0001 2.20 2.41
2086-149220-0014 2.54 2.82
2086-149220-0016 1.94 2.20
2086-149220-0016 5.52 5.93
2086-149220-0003 0.71 1.36
2086-149220-0003 3.46 4.26
2086-149220-0006 4.02 4.37
2086-149220-0038 3.92 4.35
2086-149220-0041 8.28 8.79
2086-149220-0013 3.96 4.08
2086-149220-0013 6.59 6.69
2086-149220-0030 7.64 8.10
2086-149220-0049 11.16 11.61
2086-149220-0002 10.21 10.33
2086-149220-0048 1.44 1.74
2086-149220-0007 3.82 3.88
84-121550-0019 1.35 1.45
84-121550-0015 0.76 1.22
84-121550-0014 5.21 5.68
84-121550-0032 6.68 6.77
251-137823-0013 0.00 0.35
251-137823-0014 3.34 3.91
251-118436-0000 5.37 5.88
251-118436-0020 2.59 2.86
251-118436-0018 2.09 2.62
251-118436-0005 3.05 3.43
251-136532-0007 2.25 2.35
251-136532-0007 3.21 3.28
251-136532-0002 6.04 6.55
251-136532-0017 7.04 7.18
251-136532-0023 0.30 1.07
251-136532-0004 21.94 22.40
251-136532-0019 7.75 8.01
251-136532-0000 7.87 7.98
2412-153947-0009 7.49 8.23
2412-153947-0004 4.43 4.54
2412-153947-0007 4.34 4.42
2412-153947-0011 6.40 6.52
2412-153947-0010 10.19 10.59
2412-153947-0005 0.88 1.34
2412-153947-0005 4.13 4.54
2412-153954-0014 8.53 8.79
2412-153954-0018 4.58 5.12
2412-153954-0018 8.91 9.08
2412-153954-0019 5.12 5.30
2412-153954-0022 2.68 3.20
2412-153954-0003 3.39 3.56
2412-153954-0024 1.47 1.61
2412-153948-0008 0.61 0.71
2412-153948-0009 2.09 2.24
2412-153948-0004 1.11 1.81
2412-153948-0004 2.22 2.39
2277-149896-0024 1.41 1.63
2277-149896-0008 2.65 2.80
2277-149896-0018 2.16 2.45
2277-149896-0027 1.89 1.98
2277-149896-0030 1.32 2.00
2277-149874-0000 7.91 8.42
2277-149897-0029 3.27 3.57
2277-149897-0015 1.95 2.04
2277-149897-0019 0.76 1.08
2277-149897-0019 4.57 4.85
2277-149897-0023 0.20 0.33
2277-149897-0033 4.18 4.37
2277-149897-0007 4.49 4.60
777-126732-0042 4.36 4.47
777-126732-0066 2.09 2.22
777-126732-0066 10.33 10.55
